Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,SEXE
2012-01-01,2,Eixample,5,el Fort Pienc,20,2002,1119,1
2012-01-01,2,Eixample,5,el Fort Pienc,20,2002,1531,2
2012-01-01,2,Eixample,5,el Fort Pienc,20,2003,696,1
2012-01-01,2,Eixample,5,el Fort Pienc,20,2003,548,2
2012-01-01,2,Eixample,5,el Fort Pienc,20,2004,814,1
2012-01-01,2,Eixample,5,el Fort Pienc,20,2004,720,2
2012-01-01,2,Eixample,5,el Fort Pienc,20,2005,1139,1
2012-01-01,2,Eixample,5,el Fort Pienc,20,2005,988,2
2012-01-01,2,Eixample,5,el Fort Pienc,20,2006,876,1
2012-01-01,2,Eixample,5,el Fort Pienc,20,2006,763,2
2012-01-01,2,Eixample,5,el Fort Pienc,20,2007,721,1
2012-01-01,2,Eixample,5,el Fort Pienc,20,2007,522,2
2012-01-01,2,Eixample,5,el Fort Pienc,20,2008,1005,1
2012-01-01,2,Eixample,5,el Fort Pienc,20,2008,844,2
2012-01-01,2,Eixample,5,el Fort Pienc,20,2009,900,1
2012-01-01,2,Eixample,5,el Fort Pienc,20,2009,786,2
2012-01-01,2,Eixample,5,el Fort Pienc,21,2010,656,1
2012-01-01,2,Eixample,5,el Fort Pienc,21,2010,548,2
2012-01-01,2,Eixample,5,el Fort Pienc,21,2011,564,1
2012-01-01,2,Eixample,5,el Fort Pienc,21,2011,543,2
2012-01-01,2,Eixample,5,el Fort Pienc,21,2012,804,1
2012-01-01,2,Eixample,5,el Fort Pienc,21,2012,755,2
2012-01-01,2,Eixample,5,el Fort Pienc,21,2013,634,1
2012-01-01,2,Eixample,5,el Fort Pienc,21,2013,555,2
2012-01-01,2,Eixample,5,el Fort Pienc,22,2014,699,1
2012-01-01,2,Eixample,5,el Fort Pienc,22,2014,635,2
2012-01-01,2,Eixample,5,el Fort Pienc,22,2015,874,1
2012-01-01,2,Eixample,5,el Fort Pienc,22,2015,722,2
2012-01-01,2,Eixample,5,el Fort Pienc,22,2016,1025,1
2012-01-01,2,Eixample,5,el Fort Pienc,22,2016,843,2
2012-01-01,2,Eixample,5,el Fort Pienc,22,2017,1071,1
2012-01-01,2,Eixample,5,el Fort Pienc,22,2017,912,2
2012-01-01,2,Eixample,5,el Fort Pienc,22,2018,992,1
2012-01-01,2,Eixample,5,el Fort Pienc,22,2018,847,2
2012-01-01,2,Eixample,5,el Fort Pienc,22,2019,1035,1
2012-01-01,2,Eixample,5,el Fort Pienc,22,2019,879,2
2012-01-01,2,Eixample,5,el Fort Pienc,22,2020,811,1
2012-01-01,2,Eixample,5,el Fort Pienc,22,2020,682,2
2012-01-01,2,Eixample,6,la Sagrada Família,23,2021,824,1
2012-01-01,2,Eixample,6,la Sagrada Família,23,2021,720,2
2012-01-01,2,Eixample,6,la Sagrada Família,23,2022,652,1
2012-01-01,2,Eixample,6,la Sagrada Família,23,2022,580,2
2012-01-01,2,Eixample,6,la Sagrada Família,23,2023,564,1
2012-01-01,2,Eixample,6,la Sagrada Família,23,2023,549,2
2012-01-01,2,Eixample,6,la Sagrada Família,23,2024,623,1
2012-01-01,2,Eixample,6,la Sagrada Família,23,2024,543,2
2012-01-01,2,Eixample,6,la Sagrada Família,24,2025,633,1
2012-01-01,2,Eixample,6,la Sagrada Família,24,2025,561,2
2012-01-01,2,Eixample,6,la Sagrada Família,24,2026,1128,1
2012-01-01,2,Eixample,6,la Sagrada Família,24,2026,960,2
2012-01-01,2,Eixample,6,la Sagrada Família,24,2027,1113,1
2012-01-01,2,Eixample,6,la Sagrada Família,24,2027,937,2
2012-01-01,2,Eixample,6,la Sagrada Família,24,2028,1160,1
2012-01-01,2,Eixample,6,la Sagrada Família,24,2028,974,2
2012-01-01,2,Eixample,6,la Sagrada Família,24,2029,612,1
2012-01-01,2,Eixample,6,la Sagrada Família,24,2029,538,2
2012-01-01,2,Eixample,6,la Sagrada Família,24,2030,681,1
2012-01-01,2,Eixample,6,la Sagrada Família,24,2030,592,2
2012-01-01,2,Eixample,6,la Sagrada Família,24,2031,565,1
2012-01-01,2,Eixample,6,la Sagrada Família,24,2031,497,2
2012-01-01,2,Eixample,6,la Sagrada Família,24,2032,733,1
2012-01-01,2,Eixample,6,la Sagrada Família,24,2032,539,2
2012-01-01,2,Eixample,6,la Sagrada Família,25,2033,646,1
2012-01-01,2,Eixample,6,la Sagrada Família,25,2033,543,2
2012-01-01,2,Eixample,6,la Sagrada Família,25,2034,669,1
2012-01-01,2,Eixample,6,la Sagrada Família,25,2034,517,2
2012-01-01,2,Eixample,6,la Sagrada Família,25,2035,708,1
2012-01-01,2,Eixample,6,la Sagrada Família,25,2035,592,2
2012-01-01,2,Eixample,6,la Sagrada Família,25,2036,651,1
2012-01-01,2,Eixample,6,la Sagrada Família,25,2036,589,2
2012-01-01,2,Eixample,6,la Sagrada Família,25,2037,618,1
2012-01-01,2,Eixample,6,la Sagrada Família,25,2037,610,2
2012-01-01,2,Eixample,6,la Sagrada Família,25,2038,841,1
2012-01-01,2,Eixample,6,la Sagrada Família,25,2038,764,2
2012-01-01,2,Eixample,6,la Sagrada Família,25,2039,1003,1
2012-01-01,2,Eixample,6,la Sagrada Família,25,2039,801,2
2012-01-01,2,Eixample,6,la Sagrada Família,25,2040,888,1
2012-01-01,2,Eixample,6,la Sagrada Família,25,2040,785,2
2012-01-01,2,Eixample,6,la Sagrada Família,26,2041,925,1
2012-01-01,2,Eixample,6,la Sagrada Família,26,2041,732,2
2012-01-01,2,Eixample,6,la Sagrada Família,26,2042,891,1
2012-01-01,2,Eixample,6,la Sagrada Família,26,2042,798,2
2012-01-01,2,Eixample,6,la Sagrada Família,26,2043,770,1
2012-01-01,2,Eixample,6,la Sagrada Família,26,2043,674,2
2012-01-01,2,Eixample,6,la Sagrada Família,26,2044,678,1
2012-01-01,2,Eixample,6,la Sagrada Família,26,2044,570,2
2012-01-01,2,Eixample,6,la Sagrada Família,26,2045,652,1
2012-01-01,2,Eixample,6,la Sagrada Família,26,2045,567,2
2012-01-01,2,Eixample,6,la Sagrada Família,26,2046,1024,1
2012-01-01,2,Eixample,6,la Sagrada Família,26,2046,819,2
2012-01-01,2,Eixample,6,la Sagrada Família,26,2047,1010,1
2012-01-01,2,Eixample,6,la Sagrada Família,26,2047,853,2
2012-01-01,2,Eixample,6,la Sagrada Família,26,2048,684,1
2012-01-01,2,Eixample,6,la Sagrada Família,26,2048,568,2
2012-01-01,2,Eixample,6,la Sagrada Família,27,2049,1167,1
2012-01-01,2,Eixample,6,la Sagrada Família,27,2049,977,2
2012-01-01,2,Eixample,6,la Sagrada Família,27,2050,900,1
2012-01-01,2,Eixample,6,la Sagrada Família,27,2050,738,2
2012-01-01,2,Eixample,6,la Sagrada Família,27,2051,1077,1
2012-01-01,2,Eixample,6,la Sagrada Família,27,2051,939,2
2012-01-01,2,Eixample,6,la Sagrada Família,27,2052,999,1
2012-01-01,2,Eixample,6,la Sagrada Família,27,2052,832,2
2012-01-01,2,Eixample,6,la Sagrada Família,27,2053,993,1
2012-01-01,2,Eixample,6,la Sagrada Família,27,2053,836,2
2012-01-01,2,Eixample,6,la Sagrada Família,27,2054,1042,1
2012-01-01,2,Eixample,6,la Sagrada Família,27,2054,874,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,1019,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,907,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,836,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,626,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,680,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,566,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,764,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,626,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,873,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,729,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,896,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,762,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,737,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,635,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,869,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,723,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,698,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,450,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,761,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,665,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,1019,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,877,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,996,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,884,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,904,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,753,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,920,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,790,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,721,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,624,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,755,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,581,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,868,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,795,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,625,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,555,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,846,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,758,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,595,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,540,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,624,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,537,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,882,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,778,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,743,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,725,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,837,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,628,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,649,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,550,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,788,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,658,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,1187,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,910,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,554,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,411,2
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,900,1
2012-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,696,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,1128,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,899,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,806,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,652,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,782,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,622,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,783,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,642,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,917,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,770,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,986,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,886,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,902,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,773,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,914,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,899,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,938,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,900,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,801,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,750,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,787,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,700,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,812,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,752,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,742,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,660,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,601,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,507,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,887,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,665,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,790,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,658,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,742,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,664,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,1181,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,952,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,781,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,576,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,1013,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,798,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,602,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,484,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,1185,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,965,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,758,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,665,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,879,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,729,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,854,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,680,2
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,1043,1
2012-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,860,2
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,1009,1
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,892,2
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,1004,1
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,789,2
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,720,1
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,596,2
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,971,1
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,858,2
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,914,1
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,757,2
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,779,1
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,627,2
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,573,1
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,466,2
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,620,1
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,571,2
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,873,1
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,665,2
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,695,1
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,595,2
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,636,1
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,566,2
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,671,1
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,581,2
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,578,1
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,474,2
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,572,1
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,514,2
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,619,1
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,522,2
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,923,1
2012-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,778,2
