Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,SEXE
2009-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,969,2
2009-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,1166,1
2009-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,1173,2
2009-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,714,1
2009-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,657,2
2009-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,805,1
2009-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,814,2
2009-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,908,1
2009-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,938,2
2009-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,1184,1
2009-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,1342,2
2009-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,1026,1
2009-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,1063,2
2009-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,625,1
2009-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,716,2
2009-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,717,1
2009-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,595,2
2009-01-01,2,Eixample,5,el Fort Pienc,20,2001,604,1
2009-01-01,2,Eixample,5,el Fort Pienc,20,2001,528,2
2009-01-01,2,Eixample,5,el Fort Pienc,20,2002,1268,1
2009-01-01,2,Eixample,5,el Fort Pienc,20,2002,1929,2
2009-01-01,2,Eixample,5,el Fort Pienc,20,2003,699,1
2009-01-01,2,Eixample,5,el Fort Pienc,20,2003,576,2
2009-01-01,2,Eixample,5,el Fort Pienc,20,2004,828,1
2009-01-01,2,Eixample,5,el Fort Pienc,20,2004,731,2
2009-01-01,2,Eixample,5,el Fort Pienc,20,2005,1147,1
2009-01-01,2,Eixample,5,el Fort Pienc,20,2005,996,2
2009-01-01,2,Eixample,5,el Fort Pienc,20,2006,841,1
2009-01-01,2,Eixample,5,el Fort Pienc,20,2006,750,2
2009-01-01,2,Eixample,5,el Fort Pienc,20,2007,743,1
2009-01-01,2,Eixample,5,el Fort Pienc,20,2007,577,2
2009-01-01,2,Eixample,5,el Fort Pienc,20,2008,1008,1
2009-01-01,2,Eixample,5,el Fort Pienc,20,2008,878,2
2009-01-01,2,Eixample,5,el Fort Pienc,20,2009,927,1
2009-01-01,2,Eixample,5,el Fort Pienc,20,2009,784,2
2009-01-01,2,Eixample,5,el Fort Pienc,21,2010,680,1
2009-01-01,2,Eixample,5,el Fort Pienc,21,2010,572,2
2009-01-01,2,Eixample,5,el Fort Pienc,21,2011,589,1
2009-01-01,2,Eixample,5,el Fort Pienc,21,2011,551,2
2009-01-01,2,Eixample,5,el Fort Pienc,21,2012,806,1
2009-01-01,2,Eixample,5,el Fort Pienc,21,2012,763,2
2009-01-01,2,Eixample,5,el Fort Pienc,21,2013,603,1
2009-01-01,2,Eixample,5,el Fort Pienc,21,2013,548,2
2009-01-01,2,Eixample,5,el Fort Pienc,22,2014,699,1
2009-01-01,2,Eixample,5,el Fort Pienc,22,2014,605,2
2009-01-01,2,Eixample,5,el Fort Pienc,22,2015,890,1
2009-01-01,2,Eixample,5,el Fort Pienc,22,2015,770,2
2009-01-01,2,Eixample,5,el Fort Pienc,22,2016,1061,1
2009-01-01,2,Eixample,5,el Fort Pienc,22,2016,863,2
2009-01-01,2,Eixample,5,el Fort Pienc,22,2017,1118,1
2009-01-01,2,Eixample,5,el Fort Pienc,22,2017,895,2
2009-01-01,2,Eixample,5,el Fort Pienc,22,2018,1012,1
2009-01-01,2,Eixample,5,el Fort Pienc,22,2018,869,2
2009-01-01,2,Eixample,5,el Fort Pienc,22,2019,1032,1
2009-01-01,2,Eixample,5,el Fort Pienc,22,2019,900,2
2009-01-01,2,Eixample,5,el Fort Pienc,22,2020,779,1
2009-01-01,2,Eixample,5,el Fort Pienc,22,2020,660,2
2009-01-01,2,Eixample,6,la Sagrada Família,23,2021,805,1
2009-01-01,2,Eixample,6,la Sagrada Família,23,2021,730,2
2009-01-01,2,Eixample,6,la Sagrada Família,23,2022,669,1
2009-01-01,2,Eixample,6,la Sagrada Família,23,2022,585,2
2009-01-01,2,Eixample,6,la Sagrada Família,23,2023,611,1
2009-01-01,2,Eixample,6,la Sagrada Família,23,2023,564,2
2009-01-01,2,Eixample,6,la Sagrada Família,23,2024,683,1
2009-01-01,2,Eixample,6,la Sagrada Família,23,2024,566,2
2009-01-01,2,Eixample,6,la Sagrada Família,24,2025,665,1
2009-01-01,2,Eixample,6,la Sagrada Família,24,2025,575,2
2009-01-01,2,Eixample,6,la Sagrada Família,24,2026,1148,1
2009-01-01,2,Eixample,6,la Sagrada Família,24,2026,971,2
2009-01-01,2,Eixample,6,la Sagrada Família,24,2027,1104,1
2009-01-01,2,Eixample,6,la Sagrada Família,24,2027,924,2
2009-01-01,2,Eixample,6,la Sagrada Família,24,2028,1193,1
2009-01-01,2,Eixample,6,la Sagrada Família,24,2028,947,2
2009-01-01,2,Eixample,6,la Sagrada Família,24,2029,603,1
2009-01-01,2,Eixample,6,la Sagrada Família,24,2029,560,2
2009-01-01,2,Eixample,6,la Sagrada Família,24,2030,697,1
2009-01-01,2,Eixample,6,la Sagrada Família,24,2030,582,2
2009-01-01,2,Eixample,6,la Sagrada Família,24,2031,557,1
2009-01-01,2,Eixample,6,la Sagrada Família,24,2031,468,2
2009-01-01,2,Eixample,6,la Sagrada Família,24,2032,792,1
2009-01-01,2,Eixample,6,la Sagrada Família,24,2032,564,2
2009-01-01,2,Eixample,6,la Sagrada Família,25,2033,632,1
2009-01-01,2,Eixample,6,la Sagrada Família,25,2033,544,2
2009-01-01,2,Eixample,6,la Sagrada Família,25,2034,644,1
2009-01-01,2,Eixample,6,la Sagrada Família,25,2034,534,2
2009-01-01,2,Eixample,6,la Sagrada Família,25,2035,751,1
2009-01-01,2,Eixample,6,la Sagrada Família,25,2035,599,2
2009-01-01,2,Eixample,6,la Sagrada Família,25,2036,685,1
2009-01-01,2,Eixample,6,la Sagrada Família,25,2036,576,2
2009-01-01,2,Eixample,6,la Sagrada Família,25,2037,607,1
2009-01-01,2,Eixample,6,la Sagrada Família,25,2037,600,2
2009-01-01,2,Eixample,6,la Sagrada Família,25,2038,846,1
2009-01-01,2,Eixample,6,la Sagrada Família,25,2038,803,2
2009-01-01,2,Eixample,6,la Sagrada Família,25,2039,998,1
2009-01-01,2,Eixample,6,la Sagrada Família,25,2039,763,2
2009-01-01,2,Eixample,6,la Sagrada Família,25,2040,873,1
2009-01-01,2,Eixample,6,la Sagrada Família,25,2040,796,2
2009-01-01,2,Eixample,6,la Sagrada Família,26,2041,971,1
2009-01-01,2,Eixample,6,la Sagrada Família,26,2041,747,2
2009-01-01,2,Eixample,6,la Sagrada Família,26,2042,943,1
2009-01-01,2,Eixample,6,la Sagrada Família,26,2042,840,2
2009-01-01,2,Eixample,6,la Sagrada Família,26,2043,760,1
2009-01-01,2,Eixample,6,la Sagrada Família,26,2043,681,2
2009-01-01,2,Eixample,6,la Sagrada Família,26,2044,684,1
2009-01-01,2,Eixample,6,la Sagrada Família,26,2044,569,2
2009-01-01,2,Eixample,6,la Sagrada Família,26,2045,642,1
2009-01-01,2,Eixample,6,la Sagrada Família,26,2045,553,2
2009-01-01,2,Eixample,6,la Sagrada Família,26,2046,1062,1
2009-01-01,2,Eixample,6,la Sagrada Família,26,2046,813,2
2009-01-01,2,Eixample,6,la Sagrada Família,26,2047,1008,1
2009-01-01,2,Eixample,6,la Sagrada Família,26,2047,886,2
2009-01-01,2,Eixample,6,la Sagrada Família,26,2048,675,1
2009-01-01,2,Eixample,6,la Sagrada Família,26,2048,552,2
2009-01-01,2,Eixample,6,la Sagrada Família,27,2049,1236,1
2009-01-01,2,Eixample,6,la Sagrada Família,27,2049,972,2
2009-01-01,2,Eixample,6,la Sagrada Família,27,2050,902,1
2009-01-01,2,Eixample,6,la Sagrada Família,27,2050,768,2
2009-01-01,2,Eixample,6,la Sagrada Família,27,2051,1162,1
2009-01-01,2,Eixample,6,la Sagrada Família,27,2051,985,2
2009-01-01,2,Eixample,6,la Sagrada Família,27,2052,999,1
2009-01-01,2,Eixample,6,la Sagrada Família,27,2052,856,2
2009-01-01,2,Eixample,6,la Sagrada Família,27,2053,1015,1
2009-01-01,2,Eixample,6,la Sagrada Família,27,2053,894,2
2009-01-01,2,Eixample,6,la Sagrada Família,27,2054,1096,1
2009-01-01,2,Eixample,6,la Sagrada Família,27,2054,884,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,1017,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,867,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,809,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,644,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,684,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,529,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,728,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,634,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,883,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,725,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,889,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,725,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,772,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,648,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,856,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,745,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,696,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,455,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,778,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,646,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,972,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,843,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,1033,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,879,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,895,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,734,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,936,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,802,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,707,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,620,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,792,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,642,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,897,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,810,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,644,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,562,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,919,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,786,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,633,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,556,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,660,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,504,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,843,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,778,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,784,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,737,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,806,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,618,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,687,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,564,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,787,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,617,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,1186,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,897,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,535,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,424,2
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,888,1
2009-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,703,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,1113,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,884,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,809,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,639,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,749,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,591,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,804,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,653,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,951,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,806,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,1024,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,842,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,919,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,767,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,925,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,866,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,925,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,880,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,827,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,757,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,806,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,727,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,844,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,744,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,801,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,668,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,586,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,527,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,872,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,702,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,816,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,630,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,762,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,654,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,1196,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,914,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,784,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,620,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,997,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,800,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,604,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,491,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,1170,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,974,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,754,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,640,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,877,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,690,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,880,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,693,2
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,1095,1
2009-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,877,2
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,1021,1
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,855,2
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,973,1
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,845,2
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,721,1
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,595,2
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,923,1
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,797,2
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,944,1
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,733,2
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,754,1
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,614,2
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,556,1
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,469,2
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,636,1
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,573,2
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,878,1
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,693,2
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,695,1
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,580,2
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,658,1
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,570,2
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,677,1
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,607,2
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,592,1
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,516,2
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,597,1
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,554,2
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,638,1
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,541,2
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,903,1
2009-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,755,2
