Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,SEXE
2004-01-01,1,Ciutat Vella,1,el Raval,6,1015,1117,1
2004-01-01,1,Ciutat Vella,1,el Raval,6,1015,1113,2
2004-01-01,1,Ciutat Vella,1,el Raval,6,1016,1182,1
2004-01-01,1,Ciutat Vella,1,el Raval,6,1016,1003,2
2004-01-01,1,Ciutat Vella,1,el Raval,6,1017,1218,1
2004-01-01,1,Ciutat Vella,1,el Raval,6,1017,1288,2
2004-01-01,1,Ciutat Vella,1,el Raval,7,1018,675,1
2004-01-01,1,Ciutat Vella,1,el Raval,7,1018,654,2
2004-01-01,1,Ciutat Vella,1,el Raval,7,1019,1395,1
2004-01-01,1,Ciutat Vella,1,el Raval,7,1019,1631,2
2004-01-01,1,Ciutat Vella,1,el Raval,7,1020,1193,1
2004-01-01,1,Ciutat Vella,1,el Raval,7,1020,979,2
2004-01-01,1,Ciutat Vella,1,el Raval,8,1021,1093,1
2004-01-01,1,Ciutat Vella,1,el Raval,8,1021,978,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,636,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,543,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,3817,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,7361,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,670,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,627,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,794,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,809,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,780,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,843,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,953,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,1146,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,708,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,763,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,1269,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,1496,2
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,868,1
2004-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,1006,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,1056,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,978,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,592,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,565,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,604,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,604,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,696,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,747,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,613,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,551,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,774,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,690,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,769,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,829,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,739,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,680,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,596,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,555,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,852,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,812,2
2004-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,901,1
2004-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,755,2
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,573,1
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,557,2
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,723,1
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,680,2
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,1108,1
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,962,2
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,898,1
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,935,2
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,979,1
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,903,2
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,1150,1
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,1279,2
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,694,1
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,602,2
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,850,1
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,823,2
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,887,1
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,858,2
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,1125,1
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,1161,2
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,1085,1
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,1095,2
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,625,1
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,699,2
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,707,1
2004-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,624,2
2004-01-01,2,Eixample,5,el Fort Pienc,20,2001,582,1
2004-01-01,2,Eixample,5,el Fort Pienc,20,2001,483,2
2004-01-01,2,Eixample,5,el Fort Pienc,20,2002,808,1
2004-01-01,2,Eixample,5,el Fort Pienc,20,2002,678,2
2004-01-01,2,Eixample,5,el Fort Pienc,20,2003,647,1
2004-01-01,2,Eixample,5,el Fort Pienc,20,2003,507,2
2004-01-01,2,Eixample,5,el Fort Pienc,20,2004,786,1
2004-01-01,2,Eixample,5,el Fort Pienc,20,2004,694,2
2004-01-01,2,Eixample,5,el Fort Pienc,20,2005,1102,1
2004-01-01,2,Eixample,5,el Fort Pienc,20,2005,940,2
2004-01-01,2,Eixample,5,el Fort Pienc,20,2006,807,1
2004-01-01,2,Eixample,5,el Fort Pienc,20,2006,703,2
2004-01-01,2,Eixample,5,el Fort Pienc,20,2007,754,1
2004-01-01,2,Eixample,5,el Fort Pienc,20,2007,552,2
2004-01-01,2,Eixample,5,el Fort Pienc,20,2008,943,1
2004-01-01,2,Eixample,5,el Fort Pienc,20,2008,862,2
2004-01-01,2,Eixample,5,el Fort Pienc,20,2009,941,1
2004-01-01,2,Eixample,5,el Fort Pienc,20,2009,773,2
2004-01-01,2,Eixample,5,el Fort Pienc,21,2010,683,1
2004-01-01,2,Eixample,5,el Fort Pienc,21,2010,562,2
2004-01-01,2,Eixample,5,el Fort Pienc,21,2011,631,1
2004-01-01,2,Eixample,5,el Fort Pienc,21,2011,567,2
2004-01-01,2,Eixample,5,el Fort Pienc,21,2012,776,1
2004-01-01,2,Eixample,5,el Fort Pienc,21,2012,756,2
2004-01-01,2,Eixample,5,el Fort Pienc,21,2013,596,1
2004-01-01,2,Eixample,5,el Fort Pienc,21,2013,528,2
2004-01-01,2,Eixample,5,el Fort Pienc,22,2014,710,1
2004-01-01,2,Eixample,5,el Fort Pienc,22,2014,565,2
2004-01-01,2,Eixample,5,el Fort Pienc,22,2015,874,1
2004-01-01,2,Eixample,5,el Fort Pienc,22,2015,738,2
2004-01-01,2,Eixample,5,el Fort Pienc,22,2016,1035,1
2004-01-01,2,Eixample,5,el Fort Pienc,22,2016,836,2
2004-01-01,2,Eixample,5,el Fort Pienc,22,2017,1062,1
2004-01-01,2,Eixample,5,el Fort Pienc,22,2017,844,2
2004-01-01,2,Eixample,5,el Fort Pienc,22,2018,988,1
2004-01-01,2,Eixample,5,el Fort Pienc,22,2018,851,2
2004-01-01,2,Eixample,5,el Fort Pienc,22,2019,1028,1
2004-01-01,2,Eixample,5,el Fort Pienc,22,2019,892,2
2004-01-01,2,Eixample,5,el Fort Pienc,22,2020,806,1
2004-01-01,2,Eixample,5,el Fort Pienc,22,2020,647,2
2004-01-01,2,Eixample,6,la Sagrada Família,23,2021,843,1
2004-01-01,2,Eixample,6,la Sagrada Família,23,2021,724,2
2004-01-01,2,Eixample,6,la Sagrada Família,23,2022,688,1
2004-01-01,2,Eixample,6,la Sagrada Família,23,2022,618,2
2004-01-01,2,Eixample,6,la Sagrada Família,23,2023,563,1
2004-01-01,2,Eixample,6,la Sagrada Família,23,2023,561,2
2004-01-01,2,Eixample,6,la Sagrada Família,23,2024,673,1
2004-01-01,2,Eixample,6,la Sagrada Família,23,2024,574,2
2004-01-01,2,Eixample,6,la Sagrada Família,24,2025,671,1
2004-01-01,2,Eixample,6,la Sagrada Família,24,2025,560,2
2004-01-01,2,Eixample,6,la Sagrada Família,24,2026,1141,1
2004-01-01,2,Eixample,6,la Sagrada Família,24,2026,940,2
2004-01-01,2,Eixample,6,la Sagrada Família,24,2027,1088,1
2004-01-01,2,Eixample,6,la Sagrada Família,24,2027,892,2
2004-01-01,2,Eixample,6,la Sagrada Família,24,2028,1164,1
2004-01-01,2,Eixample,6,la Sagrada Família,24,2028,960,2
2004-01-01,2,Eixample,6,la Sagrada Família,24,2029,601,1
2004-01-01,2,Eixample,6,la Sagrada Família,24,2029,572,2
2004-01-01,2,Eixample,6,la Sagrada Família,24,2030,672,1
2004-01-01,2,Eixample,6,la Sagrada Família,24,2030,553,2
2004-01-01,2,Eixample,6,la Sagrada Família,24,2031,555,1
2004-01-01,2,Eixample,6,la Sagrada Família,24,2031,482,2
2004-01-01,2,Eixample,6,la Sagrada Família,24,2032,613,1
2004-01-01,2,Eixample,6,la Sagrada Família,24,2032,532,2
2004-01-01,2,Eixample,6,la Sagrada Família,25,2033,610,1
2004-01-01,2,Eixample,6,la Sagrada Família,25,2033,536,2
2004-01-01,2,Eixample,6,la Sagrada Família,25,2034,639,1
2004-01-01,2,Eixample,6,la Sagrada Família,25,2034,534,2
2004-01-01,2,Eixample,6,la Sagrada Família,25,2035,790,1
2004-01-01,2,Eixample,6,la Sagrada Família,25,2035,615,2
2004-01-01,2,Eixample,6,la Sagrada Família,25,2036,658,1
2004-01-01,2,Eixample,6,la Sagrada Família,25,2036,548,2
2004-01-01,2,Eixample,6,la Sagrada Família,25,2037,619,1
2004-01-01,2,Eixample,6,la Sagrada Família,25,2037,581,2
2004-01-01,2,Eixample,6,la Sagrada Família,25,2038,848,1
2004-01-01,2,Eixample,6,la Sagrada Família,25,2038,809,2
2004-01-01,2,Eixample,6,la Sagrada Família,25,2039,1006,1
2004-01-01,2,Eixample,6,la Sagrada Família,25,2039,731,2
2004-01-01,2,Eixample,6,la Sagrada Família,25,2040,884,1
2004-01-01,2,Eixample,6,la Sagrada Família,25,2040,754,2
2004-01-01,2,Eixample,6,la Sagrada Família,26,2041,915,1
2004-01-01,2,Eixample,6,la Sagrada Família,26,2041,769,2
2004-01-01,2,Eixample,6,la Sagrada Família,26,2042,945,1
2004-01-01,2,Eixample,6,la Sagrada Família,26,2042,882,2
2004-01-01,2,Eixample,6,la Sagrada Família,26,2043,718,1
2004-01-01,2,Eixample,6,la Sagrada Família,26,2043,644,2
2004-01-01,2,Eixample,6,la Sagrada Família,26,2044,677,1
2004-01-01,2,Eixample,6,la Sagrada Família,26,2044,554,2
2004-01-01,2,Eixample,6,la Sagrada Família,26,2045,671,1
2004-01-01,2,Eixample,6,la Sagrada Família,26,2045,577,2
2004-01-01,2,Eixample,6,la Sagrada Família,26,2046,1042,1
2004-01-01,2,Eixample,6,la Sagrada Família,26,2046,768,2
2004-01-01,2,Eixample,6,la Sagrada Família,26,2047,969,1
2004-01-01,2,Eixample,6,la Sagrada Família,26,2047,843,2
2004-01-01,2,Eixample,6,la Sagrada Família,26,2048,680,1
2004-01-01,2,Eixample,6,la Sagrada Família,26,2048,537,2
2004-01-01,2,Eixample,6,la Sagrada Família,27,2049,1262,1
2004-01-01,2,Eixample,6,la Sagrada Família,27,2049,989,2
2004-01-01,2,Eixample,6,la Sagrada Família,27,2050,955,1
2004-01-01,2,Eixample,6,la Sagrada Família,27,2050,812,2
2004-01-01,2,Eixample,6,la Sagrada Família,27,2051,1137,1
2004-01-01,2,Eixample,6,la Sagrada Família,27,2051,912,2
2004-01-01,2,Eixample,6,la Sagrada Família,27,2052,966,1
2004-01-01,2,Eixample,6,la Sagrada Família,27,2052,771,2
2004-01-01,2,Eixample,6,la Sagrada Família,27,2053,1006,1
2004-01-01,2,Eixample,6,la Sagrada Família,27,2053,814,2
2004-01-01,2,Eixample,6,la Sagrada Família,27,2054,1020,1
2004-01-01,2,Eixample,6,la Sagrada Família,27,2054,792,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,1032,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,887,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,770,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,611,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,669,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,537,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,709,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,650,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,860,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,714,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,876,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,706,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,724,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,618,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,807,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,653,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,713,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,436,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,719,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,626,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,990,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,807,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,1058,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,870,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,846,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,710,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,918,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,768,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,697,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,585,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,798,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,723,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,854,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,736,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,576,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,483,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,808,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,701,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,642,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,587,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,590,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,481,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,739,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,720,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,743,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,659,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,724,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,579,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,687,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,525,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,823,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,659,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,1230,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,878,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,557,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,449,2
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,924,1
2004-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,706,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,1149,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,940,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,831,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,624,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,718,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,567,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,820,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,635,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,883,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,740,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,987,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,786,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,920,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,742,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,888,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,762,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,926,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,861,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,839,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,702,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,783,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,643,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,799,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,644,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,819,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,643,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,604,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,482,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,866,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,692,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,797,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,639,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,751,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,631,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,1112,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,919,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,796,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,645,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,954,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,790,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,632,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,516,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,1150,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,892,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,772,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,620,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,914,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,725,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,933,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,740,2
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,1097,1
2004-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,865,2
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,1014,1
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,801,2
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,1013,1
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,835,2
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,757,1
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,635,2
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,957,1
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,845,2
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,958,1
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,737,2
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,715,1
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,560,2
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,560,1
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,462,2
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,665,1
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,570,2
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,854,1
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,692,2
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,757,1
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,622,2
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,681,1
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,579,2
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,664,1
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,596,2
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,611,1
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,557,2
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,629,1
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,567,2
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,617,1
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,509,2
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,943,1
2004-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,748,2
