Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
2008,4,"Sant Pere, Santa Caterina i la Ribera",..,21
2008,4,"Sant Pere, Santa Caterina i la Ribera",8,22
2008,4,"Sant Pere, Santa Caterina i la Ribera",24,23
2008,4,"Sant Pere, Santa Caterina i la Ribera",6,24
2008,4,"Sant Pere, Santa Caterina i la Ribera",13,25
2008,4,"Sant Pere, Santa Caterina i la Ribera",25,26
2008,4,"Sant Pere, Santa Caterina i la Ribera",30,27
2008,4,"Sant Pere, Santa Caterina i la Ribera",10,28
2008,4,"Sant Pere, Santa Caterina i la Ribera",8,29
2008,4,"Sant Pere, Santa Caterina i la Ribera",5,30
2008,4,"Sant Pere, Santa Caterina i la Ribera",59,31
2008,4,"Sant Pere, Santa Caterina i la Ribera",42,32
2008,4,"Sant Pere, Santa Caterina i la Ribera",20,33
2008,4,"Sant Pere, Santa Caterina i la Ribera",13,34
2008,4,"Sant Pere, Santa Caterina i la Ribera",23,35
2008,4,"Sant Pere, Santa Caterina i la Ribera",6,36
2008,4,"Sant Pere, Santa Caterina i la Ribera",13,37
2008,4,"Sant Pere, Santa Caterina i la Ribera",..,38
2008,4,"Sant Pere, Santa Caterina i la Ribera",5,39
2008,4,"Sant Pere, Santa Caterina i la Ribera",..,40
2008,4,"Sant Pere, Santa Caterina i la Ribera",14,43
2008,4,"Sant Pere, Santa Caterina i la Ribera",9,44
2008,4,"Sant Pere, Santa Caterina i la Ribera",15,45
2008,4,"Sant Pere, Santa Caterina i la Ribera",9,46
2008,4,"Sant Pere, Santa Caterina i la Ribera",..,48
2008,4,"Sant Pere, Santa Caterina i la Ribera",25,50
2008,4,"Sant Pere, Santa Caterina i la Ribera",6,51
2008,4,"Sant Pere, Santa Caterina i la Ribera",11,52
2008,4,"Sant Pere, Santa Caterina i la Ribera",8,53
2008,4,"Sant Pere, Santa Caterina i la Ribera",8,55
2008,4,"Sant Pere, Santa Caterina i la Ribera",9,57
2008,4,"Sant Pere, Santa Caterina i la Ribera",5,58
2008,4,"Sant Pere, Santa Caterina i la Ribera",9,59
2008,4,"Sant Pere, Santa Caterina i la Ribera",23,60
2008,4,"Sant Pere, Santa Caterina i la Ribera",20,61
2008,4,"Sant Pere, Santa Caterina i la Ribera",..,62
2008,4,"Sant Pere, Santa Caterina i la Ribera",23,63
2008,4,"Sant Pere, Santa Caterina i la Ribera",29,64
2008,4,"Sant Pere, Santa Caterina i la Ribera",29,65
2008,4,"Sant Pere, Santa Caterina i la Ribera",36,66
2008,4,"Sant Pere, Santa Caterina i la Ribera",7,67
2008,4,"Sant Pere, Santa Caterina i la Ribera",39,68
2008,4,"Sant Pere, Santa Caterina i la Ribera",19,69
2008,4,"Sant Pere, Santa Caterina i la Ribera",13,70
2008,4,"Sant Pere, Santa Caterina i la Ribera",10,71
2008,4,"Sant Pere, Santa Caterina i la Ribera",11,72
2008,4,"Sant Pere, Santa Caterina i la Ribera",15,73
2008,5,el Fort Pienc,98,1
2008,5,el Fort Pienc,30,2
2008,5,el Fort Pienc,20,3
2008,5,el Fort Pienc,45,4
2008,5,el Fort Pienc,415,5
2008,5,el Fort Pienc,118,6
2008,5,el Fort Pienc,128,7
2008,5,el Fort Pienc,37,8
2008,5,el Fort Pienc,49,9
2008,5,el Fort Pienc,31,10
2008,5,el Fort Pienc,39,11
2008,5,el Fort Pienc,8,13
2008,5,el Fort Pienc,7,14
2008,5,el Fort Pienc,22,15
2008,5,el Fort Pienc,8,16
2008,5,el Fort Pienc,14,17
2008,5,el Fort Pienc,30,18
2008,5,el Fort Pienc,29,19
2008,5,el Fort Pienc,11,20
2008,5,el Fort Pienc,6,21
2008,5,el Fort Pienc,6,22
2008,5,el Fort Pienc,..,23
2008,5,el Fort Pienc,..,24
2008,5,el Fort Pienc,7,25
2008,5,el Fort Pienc,17,26
2008,5,el Fort Pienc,16,27
2008,5,el Fort Pienc,10,28
2008,5,el Fort Pienc,11,29
2008,5,el Fort Pienc,..,30
2008,5,el Fort Pienc,59,31
2008,5,el Fort Pienc,25,32
2008,5,el Fort Pienc,34,33
2008,5,el Fort Pienc,5,34
2008,5,el Fort Pienc,26,35
2008,5,el Fort Pienc,..,36
2008,5,el Fort Pienc,15,37
2008,5,el Fort Pienc,6,38
2008,5,el Fort Pienc,7,39
2008,5,el Fort Pienc,..,40
2008,5,el Fort Pienc,..,42
2008,5,el Fort Pienc,10,43
2008,5,el Fort Pienc,16,44
2008,5,el Fort Pienc,13,45
2008,5,el Fort Pienc,5,46
2008,5,el Fort Pienc,..,47
2008,5,el Fort Pienc,10,48
2008,5,el Fort Pienc,..,49
2008,5,el Fort Pienc,7,50
2008,5,el Fort Pienc,6,51
2008,5,el Fort Pienc,8,52
2008,5,el Fort Pienc,6,53
2008,5,el Fort Pienc,20,55
2008,5,el Fort Pienc,..,56
2008,5,el Fort Pienc,15,57
2008,5,el Fort Pienc,..,58
2008,5,el Fort Pienc,5,59
2008,5,el Fort Pienc,28,60
2008,5,el Fort Pienc,20,61
2008,5,el Fort Pienc,8,62
2008,5,el Fort Pienc,23,63
2008,5,el Fort Pienc,44,64
2008,5,el Fort Pienc,58,65
2008,5,el Fort Pienc,38,66
2008,5,el Fort Pienc,25,67
2008,5,el Fort Pienc,44,68
2008,5,el Fort Pienc,16,69
2008,5,el Fort Pienc,29,70
2008,5,el Fort Pienc,24,71
2008,5,el Fort Pienc,19,72
2008,5,el Fort Pienc,23,73
2008,6,la Sagrada Família,73,1
2008,6,la Sagrada Família,32,2
2008,6,la Sagrada Família,18,3
2008,6,la Sagrada Família,45,4
2008,6,la Sagrada Família,105,5
2008,6,la Sagrada Família,658,6
2008,6,la Sagrada Família,132,7
2008,6,la Sagrada Família,49,8
2008,6,la Sagrada Família,54,9
2008,6,la Sagrada Família,38,10
2008,6,la Sagrada Família,35,11
2008,6,la Sagrada Família,20,13
2008,6,la Sagrada Família,..,14
2008,6,la Sagrada Família,17,15
2008,6,la Sagrada Família,9,16
2008,6,la Sagrada Família,15,17
2008,6,la Sagrada Família,44,18
2008,6,la Sagrada Família,49,19
2008,6,la Sagrada Família,21,20
2008,6,la Sagrada Família,7,21
2008,6,la Sagrada Família,5,22
2008,6,la Sagrada Família,8,23
2008,6,la Sagrada Família,12,24
2008,6,la Sagrada Família,34,25
2008,6,la Sagrada Família,34,26
2008,6,la Sagrada Família,35,27
2008,6,la Sagrada Família,9,28
2008,6,la Sagrada Família,7,29
2008,6,la Sagrada Família,22,30
2008,6,la Sagrada Família,97,31
2008,6,la Sagrada Família,108,32
2008,6,la Sagrada Família,130,33
2008,6,la Sagrada Família,13,34
2008,6,la Sagrada Família,77,35
2008,6,la Sagrada Família,10,36
2008,6,la Sagrada Família,32,37
2008,6,la Sagrada Família,13,38
2008,6,la Sagrada Família,9,39
2008,6,la Sagrada Família,..,40
2008,6,la Sagrada Família,6,41
2008,6,la Sagrada Família,27,43
2008,6,la Sagrada Família,24,44
2008,6,la Sagrada Família,21,45
2008,6,la Sagrada Família,27,46
2008,6,la Sagrada Família,..,47
2008,6,la Sagrada Família,10,48
2008,6,la Sagrada Família,..,49
2008,6,la Sagrada Família,30,50
2008,6,la Sagrada Família,9,51
2008,6,la Sagrada Família,31,52
2008,6,la Sagrada Família,5,53
2008,6,la Sagrada Família,..,54
2008,6,la Sagrada Família,9,55
2008,6,la Sagrada Família,11,57
2008,6,la Sagrada Família,..,58
2008,6,la Sagrada Família,9,59
2008,6,la Sagrada Família,49,60
2008,6,la Sagrada Família,43,61
2008,6,la Sagrada Família,18,62
2008,6,la Sagrada Família,41,63
2008,6,la Sagrada Família,213,64
2008,6,la Sagrada Família,97,65
2008,6,la Sagrada Família,20,66
2008,6,la Sagrada Família,17,67
2008,6,la Sagrada Família,43,68
2008,6,la Sagrada Família,35,69
2008,6,la Sagrada Família,20,70
2008,6,la Sagrada Família,32,71
2008,6,la Sagrada Família,18,72
2008,6,la Sagrada Família,43,73
2008,7,la Dreta de l'Eixample,74,1
2008,7,la Dreta de l'Eixample,33,2
2008,7,la Dreta de l'Eixample,24,3
2008,7,la Dreta de l'Eixample,77,4
2008,7,la Dreta de l'Eixample,166,5
2008,7,la Dreta de l'Eixample,144,6
2008,7,la Dreta de l'Eixample,455,7
2008,7,la Dreta de l'Eixample,132,8
2008,7,la Dreta de l'Eixample,71,9
2008,7,la Dreta de l'Eixample,42,10
2008,7,la Dreta de l'Eixample,58,11
2008,7,la Dreta de l'Eixample,8,13
2008,7,la Dreta de l'Eixample,9,14
2008,7,la Dreta de l'Eixample,19,15
2008,7,la Dreta de l'Eixample,9,16
2008,7,la Dreta de l'Eixample,10,17
2008,7,la Dreta de l'Eixample,31,18
2008,7,la Dreta de l'Eixample,38,19
2008,7,la Dreta de l'Eixample,23,20
2008,7,la Dreta de l'Eixample,11,21
2008,7,la Dreta de l'Eixample,11,22
2008,7,la Dreta de l'Eixample,50,23
2008,7,la Dreta de l'Eixample,25,24
2008,7,la Dreta de l'Eixample,17,25
2008,7,la Dreta de l'Eixample,90,26
2008,7,la Dreta de l'Eixample,49,27
2008,7,la Dreta de l'Eixample,16,28
2008,7,la Dreta de l'Eixample,10,29
2008,7,la Dreta de l'Eixample,10,30
2008,7,la Dreta de l'Eixample,112,31
2008,7,la Dreta de l'Eixample,78,32
2008,7,la Dreta de l'Eixample,44,33
2008,7,la Dreta de l'Eixample,..,34
2008,7,la Dreta de l'Eixample,40,35
2008,7,la Dreta de l'Eixample,5,36
2008,7,la Dreta de l'Eixample,25,37
2008,7,la Dreta de l'Eixample,6,38
2008,7,la Dreta de l'Eixample,..,39
2008,7,la Dreta de l'Eixample,5,40
2008,7,la Dreta de l'Eixample,..,41
2008,7,la Dreta de l'Eixample,16,43
2008,7,la Dreta de l'Eixample,15,44
2008,7,la Dreta de l'Eixample,16,45
2008,7,la Dreta de l'Eixample,7,46
2008,7,la Dreta de l'Eixample,..,47
2008,7,la Dreta de l'Eixample,..,48
2008,7,la Dreta de l'Eixample,..,50
2008,7,la Dreta de l'Eixample,5,51
2008,7,la Dreta de l'Eixample,11,52
2008,7,la Dreta de l'Eixample,..,53
2008,7,la Dreta de l'Eixample,..,54
2008,7,la Dreta de l'Eixample,..,55
2008,7,la Dreta de l'Eixample,..,56
2008,7,la Dreta de l'Eixample,6,57
2008,7,la Dreta de l'Eixample,9,59
2008,7,la Dreta de l'Eixample,37,60
2008,7,la Dreta de l'Eixample,17,61
2008,7,la Dreta de l'Eixample,8,62
2008,7,la Dreta de l'Eixample,25,63
2008,7,la Dreta de l'Eixample,49,64
2008,7,la Dreta de l'Eixample,19,65
2008,7,la Dreta de l'Eixample,27,66
2008,7,la Dreta de l'Eixample,19,67
2008,7,la Dreta de l'Eixample,31,68
2008,7,la Dreta de l'Eixample,22,69
2008,7,la Dreta de l'Eixample,7,70
2008,7,la Dreta de l'Eixample,23,71
2008,7,la Dreta de l'Eixample,11,72
2008,7,la Dreta de l'Eixample,17,73
2008,8,l'Antiga Esquerra de l'Eixample,111,1
2008,8,l'Antiga Esquerra de l'Eixample,42,2
2008,8,l'Antiga Esquerra de l'Eixample,20,3
2008,8,l'Antiga Esquerra de l'Eixample,31,4
2008,8,l'Antiga Esquerra de l'Eixample,58,5
2008,8,l'Antiga Esquerra de l'Eixample,62,6
2008,8,l'Antiga Esquerra de l'Eixample,130,7
2008,8,l'Antiga Esquerra de l'Eixample,440,8
2008,8,l'Antiga Esquerra de l'Eixample,232,9
2008,8,l'Antiga Esquerra de l'Eixample,80,10
2008,8,l'Antiga Esquerra de l'Eixample,62,11
2008,8,l'Antiga Esquerra de l'Eixample,..,12
2008,8,l'Antiga Esquerra de l'Eixample,19,13
2008,8,l'Antiga Esquerra de l'Eixample,11,14
2008,8,l'Antiga Esquerra de l'Eixample,20,15
2008,8,l'Antiga Esquerra de l'Eixample,19,16
2008,8,l'Antiga Esquerra de l'Eixample,23,17
2008,8,l'Antiga Esquerra de l'Eixample,31,18
2008,8,l'Antiga Esquerra de l'Eixample,91,19
2008,8,l'Antiga Esquerra de l'Eixample,30,20
2008,8,l'Antiga Esquerra de l'Eixample,13,21
2008,8,l'Antiga Esquerra de l'Eixample,6,22
2008,8,l'Antiga Esquerra de l'Eixample,42,23
2008,8,l'Antiga Esquerra de l'Eixample,19,24
2008,8,l'Antiga Esquerra de l'Eixample,48,25
2008,8,l'Antiga Esquerra de l'Eixample,73,26
2008,8,l'Antiga Esquerra de l'Eixample,38,27
2008,8,l'Antiga Esquerra de l'Eixample,23,28
2008,8,l'Antiga Esquerra de l'Eixample,5,29
2008,8,l'Antiga Esquerra de l'Eixample,23,30
2008,8,l'Antiga Esquerra de l'Eixample,95,31
2008,8,l'Antiga Esquerra de l'Eixample,57,32
2008,8,l'Antiga Esquerra de l'Eixample,31,33
2008,8,l'Antiga Esquerra de l'Eixample,5,34
2008,8,l'Antiga Esquerra de l'Eixample,39,35
2008,8,l'Antiga Esquerra de l'Eixample,..,36
2008,8,l'Antiga Esquerra de l'Eixample,5,37
2008,8,l'Antiga Esquerra de l'Eixample,6,38
2008,8,l'Antiga Esquerra de l'Eixample,..,39
2008,8,l'Antiga Esquerra de l'Eixample,6,40
2008,8,l'Antiga Esquerra de l'Eixample,..,41
2008,8,l'Antiga Esquerra de l'Eixample,..,42
2008,8,l'Antiga Esquerra de l'Eixample,11,43
2008,8,l'Antiga Esquerra de l'Eixample,10,44
2008,8,l'Antiga Esquerra de l'Eixample,17,45
2008,8,l'Antiga Esquerra de l'Eixample,..,46
2008,8,l'Antiga Esquerra de l'Eixample,..,47
2008,8,l'Antiga Esquerra de l'Eixample,5,48
2008,8,l'Antiga Esquerra de l'Eixample,..,49
2008,8,l'Antiga Esquerra de l'Eixample,..,50
2008,8,l'Antiga Esquerra de l'Eixample,6,51
2008,8,l'Antiga Esquerra de l'Eixample,9,52
2008,8,l'Antiga Esquerra de l'Eixample,..,53
2008,8,l'Antiga Esquerra de l'Eixample,11,57
2008,8,l'Antiga Esquerra de l'Eixample,10,59
2008,8,l'Antiga Esquerra de l'Eixample,32,60
2008,8,l'Antiga Esquerra de l'Eixample,9,61
2008,8,l'Antiga Esquerra de l'Eixample,9,62
2008,8,l'Antiga Esquerra de l'Eixample,10,63
2008,8,l'Antiga Esquerra de l'Eixample,40,64
2008,8,l'Antiga Esquerra de l'Eixample,16,65
2008,8,l'Antiga Esquerra de l'Eixample,9,66
2008,8,l'Antiga Esquerra de l'Eixample,11,67
2008,8,l'Antiga Esquerra de l'Eixample,28,68
2008,8,l'Antiga Esquerra de l'Eixample,23,69
2008,8,l'Antiga Esquerra de l'Eixample,..,70
2008,8,l'Antiga Esquerra de l'Eixample,18,71
2008,8,l'Antiga Esquerra de l'Eixample,14,72
2008,8,l'Antiga Esquerra de l'Eixample,12,73
2008,9,la Nova Esquerra de l'Eixample,112,1
2008,9,la Nova Esquerra de l'Eixample,27,2
2008,9,la Nova Esquerra de l'Eixample,21,3
2008,9,la Nova Esquerra de l'Eixample,30,4
2008,9,la Nova Esquerra de l'Eixample,52,5
2008,9,la Nova Esquerra de l'Eixample,101,6
2008,9,la Nova Esquerra de l'Eixample,110,7
2008,9,la Nova Esquerra de l'Eixample,178,8
2008,9,la Nova Esquerra de l'Eixample,601,9
2008,9,la Nova Esquerra de l'Eixample,149,10
2008,9,la Nova Esquerra de l'Eixample,79,11
2008,9,la Nova Esquerra de l'Eixample,40,13
2008,9,la Nova Esquerra de l'Eixample,32,14
2008,9,la Nova Esquerra de l'Eixample,73,15
2008,9,la Nova Esquerra de l'Eixample,14,16
2008,9,la Nova Esquerra de l'Eixample,45,17
2008,9,la Nova Esquerra de l'Eixample,107,18
2008,9,la Nova Esquerra de l'Eixample,130,19
2008,9,la Nova Esquerra de l'Eixample,45,20
2008,9,la Nova Esquerra de l'Eixample,27,21
2008,9,la Nova Esquerra de l'Eixample,8,22
2008,9,la Nova Esquerra de l'Eixample,31,23
2008,9,la Nova Esquerra de l'Eixample,15,24
2008,9,la Nova Esquerra de l'Eixample,37,25
2008,9,la Nova Esquerra de l'Eixample,69,26
2008,9,la Nova Esquerra de l'Eixample,37,27
2008,9,la Nova Esquerra de l'Eixample,27,28
2008,9,la Nova Esquerra de l'Eixample,7,29
2008,9,la Nova Esquerra de l'Eixample,9,30
2008,9,la Nova Esquerra de l'Eixample,91,31
2008,9,la Nova Esquerra de l'Eixample,42,32
2008,9,la Nova Esquerra de l'Eixample,32,33
2008,9,la Nova Esquerra de l'Eixample,7,34
2008,9,la Nova Esquerra de l'Eixample,33,35
2008,9,la Nova Esquerra de l'Eixample,5,36
2008,9,la Nova Esquerra de l'Eixample,13,37
2008,9,la Nova Esquerra de l'Eixample,10,38
2008,9,la Nova Esquerra de l'Eixample,8,39
2008,9,la Nova Esquerra de l'Eixample,..,40
2008,9,la Nova Esquerra de l'Eixample,..,41
2008,9,la Nova Esquerra de l'Eixample,15,43
2008,9,la Nova Esquerra de l'Eixample,19,44
2008,9,la Nova Esquerra de l'Eixample,23,45
2008,9,la Nova Esquerra de l'Eixample,13,46
2008,9,la Nova Esquerra de l'Eixample,6,48
2008,9,la Nova Esquerra de l'Eixample,9,49
2008,9,la Nova Esquerra de l'Eixample,6,50
2008,9,la Nova Esquerra de l'Eixample,..,51
2008,9,la Nova Esquerra de l'Eixample,11,52
2008,9,la Nova Esquerra de l'Eixample,6,53
2008,9,la Nova Esquerra de l'Eixample,..,55
2008,9,la Nova Esquerra de l'Eixample,10,57
2008,9,la Nova Esquerra de l'Eixample,11,59
2008,9,la Nova Esquerra de l'Eixample,28,60
2008,9,la Nova Esquerra de l'Eixample,30,61
2008,9,la Nova Esquerra de l'Eixample,19,62
2008,9,la Nova Esquerra de l'Eixample,23,63
2008,9,la Nova Esquerra de l'Eixample,43,64
2008,9,la Nova Esquerra de l'Eixample,35,65
2008,9,la Nova Esquerra de l'Eixample,18,66
2008,9,la Nova Esquerra de l'Eixample,6,67
2008,9,la Nova Esquerra de l'Eixample,24,68
2008,9,la Nova Esquerra de l'Eixample,20,69
2008,9,la Nova Esquerra de l'Eixample,16,70
2008,9,la Nova Esquerra de l'Eixample,14,71
2008,9,la Nova Esquerra de l'Eixample,18,72
2008,9,la Nova Esquerra de l'Eixample,12,73
2008,10,Sant Antoni,189,1
2008,10,Sant Antoni,31,2
2008,10,Sant Antoni,23,3
2008,10,Sant Antoni,50,4
2008,10,Sant Antoni,30,5
2008,10,Sant Antoni,47,6
2008,10,Sant Antoni,61,7
2008,10,Sant Antoni,78,8
2008,10,Sant Antoni,158,9
2008,10,Sant Antoni,397,10
2008,10,Sant Antoni,221,11
2008,10,Sant Antoni,39,13
2008,10,Sant Antoni,23,14
2008,10,Sant Antoni,32,15
2008,10,Sant Antoni,28,16
2008,10,Sant Antoni,26,17
2008,10,Sant Antoni,39,18
2008,10,Sant Antoni,24,19
2008,10,Sant Antoni,8,20
2008,10,Sant Antoni,9,21
2008,10,Sant Antoni,5,22
2008,10,Sant Antoni,10,23
2008,10,Sant Antoni,9,24
2008,10,Sant Antoni,21,25
2008,10,Sant Antoni,30,26
2008,10,Sant Antoni,26,27
2008,10,Sant Antoni,10,28
2008,10,Sant Antoni,..,29
2008,10,Sant Antoni,6,30
2008,10,Sant Antoni,50,31
2008,10,Sant Antoni,28,32
2008,10,Sant Antoni,15,33
2008,10,Sant Antoni,6,34
2008,10,Sant Antoni,17,35
2008,10,Sant Antoni,5,36
2008,10,Sant Antoni,13,37
2008,10,Sant Antoni,..,38
