Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
2014,1,el Raval,4060,1
2014,1,el Raval,196,2
2014,1,el Raval,89,3
2014,1,el Raval,176,4
2014,1,el Raval,64,5
2014,1,el Raval,83,6
2014,1,el Raval,61,7
2014,1,el Raval,125,8
2014,1,el Raval,147,9
2014,1,el Raval,495,10
2014,1,el Raval,654,11
2014,1,el Raval,..,12
2014,1,el Raval,68,13
2014,1,el Raval,51,14
2014,1,el Raval,44,15
2014,1,el Raval,31,16
2014,1,el Raval,46,17
2014,1,el Raval,84,18
2014,1,el Raval,32,19
2014,1,el Raval,13,20
2014,1,el Raval,..,21
2014,1,el Raval,9,22
2014,1,el Raval,18,23
2014,1,el Raval,15,24
2014,1,el Raval,16,25
2014,1,el Raval,24,26
2014,1,el Raval,23,27
2014,1,el Raval,18,28
2014,1,el Raval,5,29
2014,1,el Raval,19,30
2014,1,el Raval,95,31
2014,1,el Raval,32,32
2014,1,el Raval,30,33
2014,1,el Raval,6,34
2014,1,el Raval,35,35
2014,1,el Raval,..,36
2014,1,el Raval,41,37
2014,1,el Raval,16,38
2014,1,el Raval,..,39
2014,1,el Raval,..,40
2014,1,el Raval,..,42
2014,1,el Raval,29,43
2014,1,el Raval,20,44
2014,1,el Raval,32,45
2014,1,el Raval,8,46
2014,1,el Raval,..,47
2014,1,el Raval,13,48
2014,1,el Raval,14,50
2014,1,el Raval,11,51
2014,1,el Raval,28,52
2014,1,el Raval,15,53
2014,1,el Raval,12,54
2014,1,el Raval,18,55
2014,1,el Raval,9,56
2014,1,el Raval,11,57
2014,1,el Raval,8,58
2014,1,el Raval,18,59
2014,1,el Raval,48,60
2014,1,el Raval,21,61
2014,1,el Raval,14,62
2014,1,el Raval,35,63
2014,1,el Raval,73,64
2014,1,el Raval,44,65
2014,1,el Raval,25,66
2014,1,el Raval,17,67
2014,1,el Raval,55,68
2014,1,el Raval,..,69
2014,1,el Raval,59,70
2014,1,el Raval,21,71
2014,1,el Raval,24,72
2014,1,el Raval,15,73
2014,2,el Barri Gòtic,266,1
2014,2,el Barri Gòtic,316,2
2014,2,el Barri Gòtic,46,3
2014,2,el Barri Gòtic,129,4
2014,2,el Barri Gòtic,61,5
2014,2,el Barri Gòtic,36,6
2014,2,el Barri Gòtic,67,7
2014,2,el Barri Gòtic,29,8
2014,2,el Barri Gòtic,38,9
2014,2,el Barri Gòtic,81,10
2014,2,el Barri Gòtic,110,11
2014,2,el Barri Gòtic,..,12
2014,2,el Barri Gòtic,11,13
2014,2,el Barri Gòtic,10,14
2014,2,el Barri Gòtic,11,15
2014,2,el Barri Gòtic,15,16
2014,2,el Barri Gòtic,12,17
2014,2,el Barri Gòtic,25,18
2014,2,el Barri Gòtic,16,19
2014,2,el Barri Gòtic,..,20
2014,2,el Barri Gòtic,..,21
2014,2,el Barri Gòtic,..,22
2014,2,el Barri Gòtic,8,23
2014,2,el Barri Gòtic,7,24
2014,2,el Barri Gòtic,5,25
2014,2,el Barri Gòtic,20,26
2014,2,el Barri Gòtic,15,27
2014,2,el Barri Gòtic,10,28
2014,2,el Barri Gòtic,..,29
2014,2,el Barri Gòtic,5,30
2014,2,el Barri Gòtic,52,31
2014,2,el Barri Gòtic,14,32
2014,2,el Barri Gòtic,10,33
2014,2,el Barri Gòtic,..,34
2014,2,el Barri Gòtic,9,35
2014,2,el Barri Gòtic,..,36
2014,2,el Barri Gòtic,8,37
2014,2,el Barri Gòtic,5,38
2014,2,el Barri Gòtic,6,39
2014,2,el Barri Gòtic,7,43
2014,2,el Barri Gòtic,9,44
2014,2,el Barri Gòtic,13,45
2014,2,el Barri Gòtic,5,46
2014,2,el Barri Gòtic,..,47
2014,2,el Barri Gòtic,..,48
2014,2,el Barri Gòtic,..,50
2014,2,el Barri Gòtic,..,51
2014,2,el Barri Gòtic,9,52
2014,2,el Barri Gòtic,..,53
2014,2,el Barri Gòtic,..,54
2014,2,el Barri Gòtic,5,55
2014,2,el Barri Gòtic,..,56
2014,2,el Barri Gòtic,5,57
2014,2,el Barri Gòtic,5,59
2014,2,el Barri Gòtic,19,60
2014,2,el Barri Gòtic,7,61
2014,2,el Barri Gòtic,6,63
2014,2,el Barri Gòtic,24,64
2014,2,el Barri Gòtic,10,65
2014,2,el Barri Gòtic,19,66
2014,2,el Barri Gòtic,9,67
2014,2,el Barri Gòtic,40,68
2014,2,el Barri Gòtic,7,69
2014,2,el Barri Gòtic,27,70
2014,2,el Barri Gòtic,7,71
2014,2,el Barri Gòtic,11,72
2014,2,el Barri Gòtic,5,73
2014,3,la Barceloneta,68,1
2014,3,la Barceloneta,54,2
2014,3,la Barceloneta,580,3
2014,3,la Barceloneta,59,4
2014,3,la Barceloneta,27,5
2014,3,la Barceloneta,36,6
2014,3,la Barceloneta,21,7
2014,3,la Barceloneta,12,8
2014,3,la Barceloneta,36,9
2014,3,la Barceloneta,22,10
2014,3,la Barceloneta,55,11
2014,3,la Barceloneta,..,12
2014,3,la Barceloneta,19,13
2014,3,la Barceloneta,6,14
2014,3,la Barceloneta,..,15
2014,3,la Barceloneta,5,16
2014,3,la Barceloneta,8,17
2014,3,la Barceloneta,13,18
2014,3,la Barceloneta,12,19
2014,3,la Barceloneta,6,20
2014,3,la Barceloneta,..,21
2014,3,la Barceloneta,..,22
2014,3,la Barceloneta,..,23
2014,3,la Barceloneta,..,24
2014,3,la Barceloneta,5,25
2014,3,la Barceloneta,6,26
2014,3,la Barceloneta,..,27
2014,3,la Barceloneta,8,28
2014,3,la Barceloneta,..,29
2014,3,la Barceloneta,..,30
2014,3,la Barceloneta,36,31
2014,3,la Barceloneta,11,32
2014,3,la Barceloneta,12,33
2014,3,la Barceloneta,..,34
2014,3,la Barceloneta,23,35
2014,3,la Barceloneta,..,36
2014,3,la Barceloneta,14,37
2014,3,la Barceloneta,..,38
2014,3,la Barceloneta,..,39
2014,3,la Barceloneta,..,40
2014,3,la Barceloneta,10,43
2014,3,la Barceloneta,10,44
2014,3,la Barceloneta,..,45
2014,3,la Barceloneta,..,46
2014,3,la Barceloneta,..,48
2014,3,la Barceloneta,..,49
2014,3,la Barceloneta,..,50
2014,3,la Barceloneta,7,51
2014,3,la Barceloneta,..,52
2014,3,la Barceloneta,7,53
2014,3,la Barceloneta,6,54
2014,3,la Barceloneta,10,55
2014,3,la Barceloneta,9,57
2014,3,la Barceloneta,8,59
2014,3,la Barceloneta,17,60
2014,3,la Barceloneta,10,61
2014,3,la Barceloneta,..,62
2014,3,la Barceloneta,5,63
2014,3,la Barceloneta,21,64
2014,3,la Barceloneta,8,65
2014,3,la Barceloneta,23,66
2014,3,la Barceloneta,15,67
2014,3,la Barceloneta,38,68
2014,3,la Barceloneta,8,69
2014,3,la Barceloneta,45,70
2014,3,la Barceloneta,14,71
2014,3,la Barceloneta,6,72
2014,3,la Barceloneta,5,73
2014,4,"Sant Pere, Santa Caterina i la Ribera",174,1
2014,4,"Sant Pere, Santa Caterina i la Ribera",131,2
2014,4,"Sant Pere, Santa Caterina i la Ribera",62,3
2014,4,"Sant Pere, Santa Caterina i la Ribera",553,4
2014,4,"Sant Pere, Santa Caterina i la Ribera",95,5
2014,4,"Sant Pere, Santa Caterina i la Ribera",42,6
2014,4,"Sant Pere, Santa Caterina i la Ribera",139,7
2014,4,"Sant Pere, Santa Caterina i la Ribera",43,8
2014,4,"Sant Pere, Santa Caterina i la Ribera",45,9
2014,4,"Sant Pere, Santa Caterina i la Ribera",50,10
2014,4,"Sant Pere, Santa Caterina i la Ribera",62,11
2014,4,"Sant Pere, Santa Caterina i la Ribera",15,13
2014,4,"Sant Pere, Santa Caterina i la Ribera",9,14
2014,4,"Sant Pere, Santa Caterina i la Ribera",9,15
2014,4,"Sant Pere, Santa Caterina i la Ribera",6,16
2014,4,"Sant Pere, Santa Caterina i la Ribera",7,17
2014,4,"Sant Pere, Santa Caterina i la Ribera",25,18
2014,4,"Sant Pere, Santa Caterina i la Ribera",12,19
2014,4,"Sant Pere, Santa Caterina i la Ribera",9,20
2014,4,"Sant Pere, Santa Caterina i la Ribera",5,21
2014,4,"Sant Pere, Santa Caterina i la Ribera",5,22
2014,4,"Sant Pere, Santa Caterina i la Ribera",9,23
2014,4,"Sant Pere, Santa Caterina i la Ribera",8,24
2014,4,"Sant Pere, Santa Caterina i la Ribera",12,25
2014,4,"Sant Pere, Santa Caterina i la Ribera",20,26
2014,4,"Sant Pere, Santa Caterina i la Ribera",20,27
2014,4,"Sant Pere, Santa Caterina i la Ribera",10,28
2014,4,"Sant Pere, Santa Caterina i la Ribera",7,29
2014,4,"Sant Pere, Santa Caterina i la Ribera",11,30
2014,4,"Sant Pere, Santa Caterina i la Ribera",62,31
2014,4,"Sant Pere, Santa Caterina i la Ribera",32,32
2014,4,"Sant Pere, Santa Caterina i la Ribera",6,33
