Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
2007,6,la Sagrada Família,20,3
2007,6,la Sagrada Família,26,4
2007,6,la Sagrada Família,120,5
2007,6,la Sagrada Família,625,6
2007,6,la Sagrada Família,102,7
2007,6,la Sagrada Família,49,8
2007,6,la Sagrada Família,66,9
2007,6,la Sagrada Família,43,10
2007,6,la Sagrada Família,40,11
2007,6,la Sagrada Família,..,12
2007,6,la Sagrada Família,11,13
2007,6,la Sagrada Família,12,14
2007,6,la Sagrada Família,10,15
2007,6,la Sagrada Família,11,16
2007,6,la Sagrada Família,25,17
2007,6,la Sagrada Família,38,18
2007,6,la Sagrada Família,27,19
2007,6,la Sagrada Família,..,20
2007,6,la Sagrada Família,..,21
2007,6,la Sagrada Família,14,22
2007,6,la Sagrada Família,6,23
2007,6,la Sagrada Família,5,24
2007,6,la Sagrada Família,36,25
2007,6,la Sagrada Família,32,26
2007,6,la Sagrada Família,33,27
2007,6,la Sagrada Família,10,28
2007,6,la Sagrada Família,10,29
2007,6,la Sagrada Família,16,30
2007,6,la Sagrada Família,91,31
2007,6,la Sagrada Família,105,32
2007,6,la Sagrada Família,116,33
2007,6,la Sagrada Família,12,34
2007,6,la Sagrada Família,66,35
2007,6,la Sagrada Família,7,36
2007,6,la Sagrada Família,15,37
2007,6,la Sagrada Família,6,38
2007,6,la Sagrada Família,..,39
2007,6,la Sagrada Família,..,40
2007,6,la Sagrada Família,7,41
2007,6,la Sagrada Família,37,43
2007,6,la Sagrada Família,34,44
2007,6,la Sagrada Família,23,45
2007,6,la Sagrada Família,23,46
2007,6,la Sagrada Família,..,47
2007,6,la Sagrada Família,13,48
2007,6,la Sagrada Família,10,50
2007,6,la Sagrada Família,7,51
2007,6,la Sagrada Família,16,52
2007,6,la Sagrada Família,10,53
2007,6,la Sagrada Família,..,54
2007,6,la Sagrada Família,12,55
2007,6,la Sagrada Família,..,56
2007,6,la Sagrada Família,6,57
2007,6,la Sagrada Família,..,58
2007,6,la Sagrada Família,19,59
2007,6,la Sagrada Família,38,60
2007,6,la Sagrada Família,38,61
2007,6,la Sagrada Família,21,62
2007,6,la Sagrada Família,38,63
2007,6,la Sagrada Família,165,64
2007,6,la Sagrada Família,51,65
2007,6,la Sagrada Família,25,66
2007,6,la Sagrada Família,10,67
2007,6,la Sagrada Família,76,68
2007,6,la Sagrada Família,13,69
2007,6,la Sagrada Família,21,70
2007,6,la Sagrada Família,28,71
2007,6,la Sagrada Família,40,72
2007,6,la Sagrada Família,22,73
2007,7,la Dreta de l'Eixample,80,1
2007,7,la Dreta de l'Eixample,41,2
2007,7,la Dreta de l'Eixample,24,3
2007,7,la Dreta de l'Eixample,81,4
2007,7,la Dreta de l'Eixample,149,5
2007,7,la Dreta de l'Eixample,116,6
2007,7,la Dreta de l'Eixample,515,7
2007,7,la Dreta de l'Eixample,109,8
2007,7,la Dreta de l'Eixample,53,9
2007,7,la Dreta de l'Eixample,37,10
2007,7,la Dreta de l'Eixample,42,11
2007,7,la Dreta de l'Eixample,8,13
2007,7,la Dreta de l'Eixample,10,14
2007,7,la Dreta de l'Eixample,10,15
2007,7,la Dreta de l'Eixample,8,16
2007,7,la Dreta de l'Eixample,16,17
2007,7,la Dreta de l'Eixample,55,18
2007,7,la Dreta de l'Eixample,54,19
2007,7,la Dreta de l'Eixample,19,20
2007,7,la Dreta de l'Eixample,12,21
2007,7,la Dreta de l'Eixample,11,22
2007,7,la Dreta de l'Eixample,32,23
2007,7,la Dreta de l'Eixample,17,24
2007,7,la Dreta de l'Eixample,20,25
2007,7,la Dreta de l'Eixample,90,26
2007,7,la Dreta de l'Eixample,45,27
2007,7,la Dreta de l'Eixample,19,28
2007,7,la Dreta de l'Eixample,6,29
2007,7,la Dreta de l'Eixample,23,30
2007,7,la Dreta de l'Eixample,116,31
2007,7,la Dreta de l'Eixample,98,32
2007,7,la Dreta de l'Eixample,34,33
2007,7,la Dreta de l'Eixample,11,34
2007,7,la Dreta de l'Eixample,41,35
2007,7,la Dreta de l'Eixample,7,36
2007,7,la Dreta de l'Eixample,16,37
2007,7,la Dreta de l'Eixample,..,38
2007,7,la Dreta de l'Eixample,..,39
2007,7,la Dreta de l'Eixample,5,40
2007,7,la Dreta de l'Eixample,..,41
2007,7,la Dreta de l'Eixample,20,43
2007,7,la Dreta de l'Eixample,16,44
2007,7,la Dreta de l'Eixample,9,45
2007,7,la Dreta de l'Eixample,9,46
2007,7,la Dreta de l'Eixample,..,48
2007,7,la Dreta de l'Eixample,..,49
2007,7,la Dreta de l'Eixample,..,50
2007,7,la Dreta de l'Eixample,10,51
2007,7,la Dreta de l'Eixample,8,52
2007,7,la Dreta de l'Eixample,..,53
2007,7,la Dreta de l'Eixample,..,55
2007,7,la Dreta de l'Eixample,..,56
2007,7,la Dreta de l'Eixample,..,57
2007,7,la Dreta de l'Eixample,8,59
2007,7,la Dreta de l'Eixample,36,60
2007,7,la Dreta de l'Eixample,10,61
2007,7,la Dreta de l'Eixample,13,62
2007,7,la Dreta de l'Eixample,20,63
2007,7,la Dreta de l'Eixample,50,64
2007,7,la Dreta de l'Eixample,23,65
2007,7,la Dreta de l'Eixample,22,66
2007,7,la Dreta de l'Eixample,20,67
2007,7,la Dreta de l'Eixample,34,68
2007,7,la Dreta de l'Eixample,12,69
2007,7,la Dreta de l'Eixample,9,70
2007,7,la Dreta de l'Eixample,18,71
2007,7,la Dreta de l'Eixample,19,72
2007,7,la Dreta de l'Eixample,5,73
2007,8,l'Antiga Esquerra de l'Eixample,86,1
2007,8,l'Antiga Esquerra de l'Eixample,35,2
2007,8,l'Antiga Esquerra de l'Eixample,25,3
2007,8,l'Antiga Esquerra de l'Eixample,47,4
2007,8,l'Antiga Esquerra de l'Eixample,36,5
2007,8,l'Antiga Esquerra de l'Eixample,78,6
2007,8,l'Antiga Esquerra de l'Eixample,121,7
2007,8,l'Antiga Esquerra de l'Eixample,439,8
2007,8,l'Antiga Esquerra de l'Eixample,216,9
2007,8,l'Antiga Esquerra de l'Eixample,68,10
2007,8,l'Antiga Esquerra de l'Eixample,61,11
2007,8,l'Antiga Esquerra de l'Eixample,22,13
2007,8,l'Antiga Esquerra de l'Eixample,9,14
2007,8,l'Antiga Esquerra de l'Eixample,26,15
2007,8,l'Antiga Esquerra de l'Eixample,16,16
2007,8,l'Antiga Esquerra de l'Eixample,16,17
2007,8,l'Antiga Esquerra de l'Eixample,51,18
2007,8,l'Antiga Esquerra de l'Eixample,70,19
2007,8,l'Antiga Esquerra de l'Eixample,7,20
2007,8,l'Antiga Esquerra de l'Eixample,17,21
2007,8,l'Antiga Esquerra de l'Eixample,7,22
2007,8,l'Antiga Esquerra de l'Eixample,48,23
2007,8,l'Antiga Esquerra de l'Eixample,27,24
2007,8,l'Antiga Esquerra de l'Eixample,40,25
2007,8,l'Antiga Esquerra de l'Eixample,114,26
2007,8,l'Antiga Esquerra de l'Eixample,34,27
2007,8,l'Antiga Esquerra de l'Eixample,20,28
2007,8,l'Antiga Esquerra de l'Eixample,5,29
2007,8,l'Antiga Esquerra de l'Eixample,11,30
2007,8,l'Antiga Esquerra de l'Eixample,85,31
2007,8,l'Antiga Esquerra de l'Eixample,34,32
2007,8,l'Antiga Esquerra de l'Eixample,21,33
2007,8,l'Antiga Esquerra de l'Eixample,5,34
2007,8,l'Antiga Esquerra de l'Eixample,26,35
2007,8,l'Antiga Esquerra de l'Eixample,..,36
2007,8,l'Antiga Esquerra de l'Eixample,13,37
2007,8,l'Antiga Esquerra de l'Eixample,..,38
2007,8,l'Antiga Esquerra de l'Eixample,..,39
2007,8,l'Antiga Esquerra de l'Eixample,6,41
2007,8,l'Antiga Esquerra de l'Eixample,18,43
2007,8,l'Antiga Esquerra de l'Eixample,5,44
2007,8,l'Antiga Esquerra de l'Eixample,..,45
2007,8,l'Antiga Esquerra de l'Eixample,..,46
2007,8,l'Antiga Esquerra de l'Eixample,..,48
2007,8,l'Antiga Esquerra de l'Eixample,..,49
2007,8,l'Antiga Esquerra de l'Eixample,11,50
2007,8,l'Antiga Esquerra de l'Eixample,..,51
2007,8,l'Antiga Esquerra de l'Eixample,11,52
2007,8,l'Antiga Esquerra de l'Eixample,8,53
2007,8,l'Antiga Esquerra de l'Eixample,..,55
2007,8,l'Antiga Esquerra de l'Eixample,6,57
2007,8,l'Antiga Esquerra de l'Eixample,..,58
2007,8,l'Antiga Esquerra de l'Eixample,7,59
2007,8,l'Antiga Esquerra de l'Eixample,20,60
2007,8,l'Antiga Esquerra de l'Eixample,12,61
2007,8,l'Antiga Esquerra de l'Eixample,8,62
2007,8,l'Antiga Esquerra de l'Eixample,13,63
2007,8,l'Antiga Esquerra de l'Eixample,37,64
2007,8,l'Antiga Esquerra de l'Eixample,25,65
2007,8,l'Antiga Esquerra de l'Eixample,13,66
2007,8,l'Antiga Esquerra de l'Eixample,10,67
2007,8,l'Antiga Esquerra de l'Eixample,34,68
2007,8,l'Antiga Esquerra de l'Eixample,9,69
2007,8,l'Antiga Esquerra de l'Eixample,6,70
2007,8,l'Antiga Esquerra de l'Eixample,12,71
2007,8,l'Antiga Esquerra de l'Eixample,6,72
2007,8,l'Antiga Esquerra de l'Eixample,6,73
2007,9,la Nova Esquerra de l'Eixample,95,1
2007,9,la Nova Esquerra de l'Eixample,28,2
2007,9,la Nova Esquerra de l'Eixample,23,3
2007,9,la Nova Esquerra de l'Eixample,21,4
2007,9,la Nova Esquerra de l'Eixample,39,5
2007,9,la Nova Esquerra de l'Eixample,87,6
2007,9,la Nova Esquerra de l'Eixample,55,7
2007,9,la Nova Esquerra de l'Eixample,189,8
2007,9,la Nova Esquerra de l'Eixample,678,9
2007,9,la Nova Esquerra de l'Eixample,161,10
2007,9,la Nova Esquerra de l'Eixample,94,11
2007,9,la Nova Esquerra de l'Eixample,..,12
2007,9,la Nova Esquerra de l'Eixample,43,13
2007,9,la Nova Esquerra de l'Eixample,24,14
2007,9,la Nova Esquerra de l'Eixample,52,15
2007,9,la Nova Esquerra de l'Eixample,37,16
2007,9,la Nova Esquerra de l'Eixample,31,17
2007,9,la Nova Esquerra de l'Eixample,133,18
2007,9,la Nova Esquerra de l'Eixample,106,19
2007,9,la Nova Esquerra de l'Eixample,39,20
2007,9,la Nova Esquerra de l'Eixample,9,21
2007,9,la Nova Esquerra de l'Eixample,7,22
2007,9,la Nova Esquerra de l'Eixample,38,23
2007,9,la Nova Esquerra de l'Eixample,13,24
2007,9,la Nova Esquerra de l'Eixample,23,25
2007,9,la Nova Esquerra de l'Eixample,75,26
2007,9,la Nova Esquerra de l'Eixample,59,27
2007,9,la Nova Esquerra de l'Eixample,12,28
2007,9,la Nova Esquerra de l'Eixample,..,29
2007,9,la Nova Esquerra de l'Eixample,9,30
2007,9,la Nova Esquerra de l'Eixample,83,31
2007,9,la Nova Esquerra de l'Eixample,29,32
2007,9,la Nova Esquerra de l'Eixample,39,33
2007,9,la Nova Esquerra de l'Eixample,6,34
2007,9,la Nova Esquerra de l'Eixample,36,35
2007,9,la Nova Esquerra de l'Eixample,8,36
2007,9,la Nova Esquerra de l'Eixample,12,37
2007,9,la Nova Esquerra de l'Eixample,11,38
2007,9,la Nova Esquerra de l'Eixample,9,39
2007,9,la Nova Esquerra de l'Eixample,8,40
2007,9,la Nova Esquerra de l'Eixample,..,41
2007,9,la Nova Esquerra de l'Eixample,18,43
2007,9,la Nova Esquerra de l'Eixample,24,44
2007,9,la Nova Esquerra de l'Eixample,30,45
2007,9,la Nova Esquerra de l'Eixample,13,46
2007,9,la Nova Esquerra de l'Eixample,..,48
2007,9,la Nova Esquerra de l'Eixample,..,49
2007,9,la Nova Esquerra de l'Eixample,..,50
2007,9,la Nova Esquerra de l'Eixample,7,51
2007,9,la Nova Esquerra de l'Eixample,15,52
2007,9,la Nova Esquerra de l'Eixample,10,55
2007,9,la Nova Esquerra de l'Eixample,..,56
2007,9,la Nova Esquerra de l'Eixample,..,57
2007,9,la Nova Esquerra de l'Eixample,12,59
2007,9,la Nova Esquerra de l'Eixample,27,60
2007,9,la Nova Esquerra de l'Eixample,27,61
2007,9,la Nova Esquerra de l'Eixample,11,62
2007,9,la Nova Esquerra de l'Eixample,20,63
2007,9,la Nova Esquerra de l'Eixample,37,64
2007,9,la Nova Esquerra de l'Eixample,23,65
2007,9,la Nova Esquerra de l'Eixample,7,66
2007,9,la Nova Esquerra de l'Eixample,..,67
2007,9,la Nova Esquerra de l'Eixample,28,68
2007,9,la Nova Esquerra de l'Eixample,20,69
2007,9,la Nova Esquerra de l'Eixample,15,70
2007,9,la Nova Esquerra de l'Eixample,15,71
2007,9,la Nova Esquerra de l'Eixample,12,72
2007,9,la Nova Esquerra de l'Eixample,14,73
2007,10,Sant Antoni,163,1
2007,10,Sant Antoni,33,2
2007,10,Sant Antoni,28,3
2007,10,Sant Antoni,27,4
2007,10,Sant Antoni,26,5
2007,10,Sant Antoni,45,6
2007,10,Sant Antoni,59,7
2007,10,Sant Antoni,61,8
2007,10,Sant Antoni,122,9
2007,10,Sant Antoni,421,10
2007,10,Sant Antoni,213,11
2007,10,Sant Antoni,..,12
2007,10,Sant Antoni,28,13
2007,10,Sant Antoni,22,14
2007,10,Sant Antoni,30,15
2007,10,Sant Antoni,25,16
2007,10,Sant Antoni,12,17
2007,10,Sant Antoni,63,18
2007,10,Sant Antoni,36,19
2007,10,Sant Antoni,11,20
2007,10,Sant Antoni,5,21
2007,10,Sant Antoni,..,22
2007,10,Sant Antoni,13,23
2007,10,Sant Antoni,5,24
2007,10,Sant Antoni,21,25
2007,10,Sant Antoni,37,26
2007,10,Sant Antoni,21,27
2007,10,Sant Antoni,5,28
2007,10,Sant Antoni,..,29
2007,10,Sant Antoni,..,30
2007,10,Sant Antoni,62,31
2007,10,Sant Antoni,41,32
2007,10,Sant Antoni,10,33
2007,10,Sant Antoni,5,34
2007,10,Sant Antoni,17,35
2007,10,Sant Antoni,..,36
