Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
2010,1,el Raval,4341,1
2010,1,el Raval,295,2
2010,1,el Raval,90,3
2010,1,el Raval,241,4
2010,1,el Raval,110,5
2010,1,el Raval,97,6
2010,1,el Raval,103,7
2010,1,el Raval,165,8
2010,1,el Raval,141,9
2010,1,el Raval,368,10
2010,1,el Raval,697,11
2010,1,el Raval,6,12
2010,1,el Raval,80,13
2010,1,el Raval,32,14
2010,1,el Raval,55,15
2010,1,el Raval,26,16
2010,1,el Raval,63,17
2010,1,el Raval,163,18
2010,1,el Raval,77,19
2010,1,el Raval,26,20
2010,1,el Raval,13,21
2010,1,el Raval,9,22
2010,1,el Raval,20,23
2010,1,el Raval,20,24
2010,1,el Raval,47,25
2010,1,el Raval,67,26
2010,1,el Raval,31,27
2010,1,el Raval,15,28
2010,1,el Raval,17,29
2010,1,el Raval,18,30
2010,1,el Raval,148,31
2010,1,el Raval,55,32
2010,1,el Raval,29,33
2010,1,el Raval,14,34
2010,1,el Raval,45,35
2010,1,el Raval,11,36
2010,1,el Raval,26,37
2010,1,el Raval,15,38
2010,1,el Raval,16,39
2010,1,el Raval,..,40
2010,1,el Raval,..,41
2010,1,el Raval,..,42
2010,1,el Raval,40,43
2010,1,el Raval,31,44
2010,1,el Raval,61,45
2010,1,el Raval,17,46
2010,1,el Raval,..,47
2010,1,el Raval,7,48
2010,1,el Raval,6,49
2010,1,el Raval,18,50
2010,1,el Raval,5,51
2010,1,el Raval,14,52
2010,1,el Raval,18,53
2010,1,el Raval,23,55
2010,1,el Raval,..,56
2010,1,el Raval,47,57
2010,1,el Raval,..,58
2010,1,el Raval,61,59
2010,1,el Raval,45,60
2010,1,el Raval,29,61
2010,1,el Raval,15,62
2010,1,el Raval,16,63
2010,1,el Raval,79,64
2010,1,el Raval,49,65
2010,1,el Raval,23,66
2010,1,el Raval,12,67
2010,1,el Raval,96,68
2010,1,el Raval,26,69
2010,1,el Raval,120,70
2010,1,el Raval,27,71
2010,1,el Raval,33,72
2010,1,el Raval,29,73
2010,2,el Barri Gòtic,352,1
2010,2,el Barri Gòtic,346,2
2010,2,el Barri Gòtic,83,3
2010,2,el Barri Gòtic,157,4
2010,2,el Barri Gòtic,57,5
2010,2,el Barri Gòtic,42,6
2010,2,el Barri Gòtic,69,7
2010,2,el Barri Gòtic,39,8
2010,2,el Barri Gòtic,64,9
2010,2,el Barri Gòtic,61,10
2010,2,el Barri Gòtic,112,11
2010,2,el Barri Gòtic,21,13
2010,2,el Barri Gòtic,6,14
2010,2,el Barri Gòtic,22,15
2010,2,el Barri Gòtic,13,16
2010,2,el Barri Gòtic,15,17
2010,2,el Barri Gòtic,44,18
2010,2,el Barri Gòtic,30,19
2010,2,el Barri Gòtic,7,20
2010,2,el Barri Gòtic,..,21
2010,2,el Barri Gòtic,..,22
2010,2,el Barri Gòtic,7,23
2010,2,el Barri Gòtic,8,24
2010,2,el Barri Gòtic,13,25
2010,2,el Barri Gòtic,24,26
2010,2,el Barri Gòtic,25,27
2010,2,el Barri Gòtic,18,28
2010,2,el Barri Gòtic,7,29
2010,2,el Barri Gòtic,7,30
2010,2,el Barri Gòtic,87,31
2010,2,el Barri Gòtic,18,32
2010,2,el Barri Gòtic,20,33
2010,2,el Barri Gòtic,..,34
2010,2,el Barri Gòtic,15,35
2010,2,el Barri Gòtic,..,36
2010,2,el Barri Gòtic,13,37
2010,2,el Barri Gòtic,10,38
2010,2,el Barri Gòtic,..,39
2010,2,el Barri Gòtic,..,40
2010,2,el Barri Gòtic,..,41
2010,2,el Barri Gòtic,..,42
2010,2,el Barri Gòtic,19,43
2010,2,el Barri Gòtic,16,44
2010,2,el Barri Gòtic,18,45
2010,2,el Barri Gòtic,22,46
2010,2,el Barri Gòtic,..,47
2010,2,el Barri Gòtic,..,48
2010,2,el Barri Gòtic,..,49
2010,2,el Barri Gòtic,21,50
2010,2,el Barri Gòtic,13,51
2010,2,el Barri Gòtic,26,52
2010,2,el Barri Gòtic,..,53
2010,2,el Barri Gòtic,..,54
2010,2,el Barri Gòtic,13,55
2010,2,el Barri Gòtic,12,57
2010,2,el Barri Gòtic,9,59
2010,2,el Barri Gòtic,22,60
2010,2,el Barri Gòtic,15,61
2010,2,el Barri Gòtic,5,62
2010,2,el Barri Gòtic,..,63
2010,2,el Barri Gòtic,34,64
2010,2,el Barri Gòtic,19,65
2010,2,el Barri Gòtic,30,66
2010,2,el Barri Gòtic,19,67
2010,2,el Barri Gòtic,77,68
2010,2,el Barri Gòtic,7,69
2010,2,el Barri Gòtic,43,70
2010,2,el Barri Gòtic,10,71
2010,2,el Barri Gòtic,19,72
2010,2,el Barri Gòtic,13,73
2010,3,la Barceloneta,92,1
2010,3,la Barceloneta,50,2
2010,3,la Barceloneta,594,3
2010,3,la Barceloneta,75,4
2010,3,la Barceloneta,20,5
2010,3,la Barceloneta,32,6
2010,3,la Barceloneta,27,7
2010,3,la Barceloneta,21,8
2010,3,la Barceloneta,15,9
2010,3,la Barceloneta,27,10
2010,3,la Barceloneta,55,11
2010,3,la Barceloneta,..,12
2010,3,la Barceloneta,11,13
2010,3,la Barceloneta,5,14
2010,3,la Barceloneta,9,15
2010,3,la Barceloneta,..,16
2010,3,la Barceloneta,11,17
2010,3,la Barceloneta,20,18
2010,3,la Barceloneta,12,19
2010,3,la Barceloneta,..,20
2010,3,la Barceloneta,..,22
2010,3,la Barceloneta,..,23
2010,3,la Barceloneta,..,24
2010,3,la Barceloneta,14,25
2010,3,la Barceloneta,11,26
2010,3,la Barceloneta,5,27
2010,3,la Barceloneta,..,28
2010,3,la Barceloneta,6,29
2010,3,la Barceloneta,9,30
2010,3,la Barceloneta,34,31
2010,3,la Barceloneta,14,32
2010,3,la Barceloneta,18,33
