Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
2004,1,el Raval,2070,1
2004,1,el Raval,207,2
2004,1,el Raval,65,3
2004,1,el Raval,136,4
2004,1,el Raval,40,5
2004,1,el Raval,67,6
2004,1,el Raval,66,7
2004,1,el Raval,101,8
2004,1,el Raval,97,9
2004,1,el Raval,218,10
2004,1,el Raval,505,11
2004,1,el Raval,..,12
2004,1,el Raval,129,13
2004,1,el Raval,13,14
2004,1,el Raval,32,15
2004,1,el Raval,32,16
2004,1,el Raval,43,17
2004,1,el Raval,88,18
2004,1,el Raval,41,19
2004,1,el Raval,19,20
2004,1,el Raval,5,21
2004,1,el Raval,8,22
2004,1,el Raval,17,23
2004,1,el Raval,10,24
2004,1,el Raval,..,25
2004,1,el Raval,28,26
2004,1,el Raval,33,27
2004,1,el Raval,24,28
2004,1,el Raval,8,29
2004,1,el Raval,20,30
2004,1,el Raval,87,31
2004,1,el Raval,35,32
2004,1,el Raval,20,33
2004,1,el Raval,11,34
2004,1,el Raval,42,35
2004,1,el Raval,..,36
2004,1,el Raval,26,37
2004,1,el Raval,10,38
2004,1,el Raval,17,39
2004,1,el Raval,..,41
2004,1,el Raval,25,43
2004,1,el Raval,25,44
2004,1,el Raval,14,45
2004,1,el Raval,16,46
2004,1,el Raval,..,47
2004,1,el Raval,9,48
2004,1,el Raval,..,49
2004,1,el Raval,33,50
2004,1,el Raval,6,51
2004,1,el Raval,24,52
2004,1,el Raval,19,53
2004,1,el Raval,..,54
2004,1,el Raval,55,55
2004,1,el Raval,68,57
2004,1,el Raval,..,58
2004,1,el Raval,8,59
2004,1,el Raval,36,60
2004,1,el Raval,47,61
2004,1,el Raval,10,62
2004,1,el Raval,18,63
2004,1,el Raval,46,64
2004,1,el Raval,35,65
2004,1,el Raval,20,66
2004,1,el Raval,6,67
2004,1,el Raval,40,68
2004,1,el Raval,15,69
2004,1,el Raval,70,70
2004,1,el Raval,15,71
2004,1,el Raval,23,72
2004,1,el Raval,31,73
2004,2,el Barri Gòtic,586,1
2004,2,el Barri Gòtic,311,2
2004,2,el Barri Gòtic,53,3
2004,2,el Barri Gòtic,144,4
2004,2,el Barri Gòtic,61,5
2004,2,el Barri Gòtic,82,6
2004,2,el Barri Gòtic,69,7
2004,2,el Barri Gòtic,83,8
2004,2,el Barri Gòtic,102,9
2004,2,el Barri Gòtic,107,10
2004,2,el Barri Gòtic,206,11
2004,2,el Barri Gòtic,55,13
2004,2,el Barri Gòtic,36,14
2004,2,el Barri Gòtic,50,15
2004,2,el Barri Gòtic,36,16
2004,2,el Barri Gòtic,48,17
2004,2,el Barri Gòtic,87,18
2004,2,el Barri Gòtic,35,19
2004,2,el Barri Gòtic,15,20
2004,2,el Barri Gòtic,9,21
2004,2,el Barri Gòtic,..,22
2004,2,el Barri Gòtic,21,23
2004,2,el Barri Gòtic,8,24
2004,2,el Barri Gòtic,12,25
2004,2,el Barri Gòtic,32,26
2004,2,el Barri Gòtic,29,27
2004,2,el Barri Gòtic,29,28
2004,2,el Barri Gòtic,..,29
2004,2,el Barri Gòtic,11,30
2004,2,el Barri Gòtic,136,31
2004,2,el Barri Gòtic,66,32
2004,2,el Barri Gòtic,26,33
2004,2,el Barri Gòtic,8,34
2004,2,el Barri Gòtic,52,35
2004,2,el Barri Gòtic,14,36
2004,2,el Barri Gòtic,52,37
2004,2,el Barri Gòtic,10,38
2004,2,el Barri Gòtic,9,39
2004,2,el Barri Gòtic,..,40
2004,2,el Barri Gòtic,8,41
2004,2,el Barri Gòtic,..,42
2004,2,el Barri Gòtic,28,43
2004,2,el Barri Gòtic,31,44
2004,2,el Barri Gòtic,30,45
2004,2,el Barri Gòtic,37,46
