Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
2013,1,el Raval,4350,1
2013,1,el Raval,258,2
2013,1,el Raval,85,3
2013,1,el Raval,186,4
2013,1,el Raval,65,5
2013,1,el Raval,103,6
2013,1,el Raval,74,7
2013,1,el Raval,129,8
2013,1,el Raval,141,9
2013,1,el Raval,530,10
2013,1,el Raval,801,11
2013,1,el Raval,61,13
2013,1,el Raval,36,14
2013,1,el Raval,57,15
2013,1,el Raval,36,16
2013,1,el Raval,46,17
2013,1,el Raval,68,18
2013,1,el Raval,38,19
2013,1,el Raval,13,20
2013,1,el Raval,..,21
2013,1,el Raval,..,22
2013,1,el Raval,17,23
2013,1,el Raval,..,24
2013,1,el Raval,24,25
2013,1,el Raval,34,26
2013,1,el Raval,24,27
2013,1,el Raval,7,28
2013,1,el Raval,12,29
2013,1,el Raval,12,30
2013,1,el Raval,88,31
2013,1,el Raval,42,32
2013,1,el Raval,43,33
2013,1,el Raval,15,34
2013,1,el Raval,33,35
2013,1,el Raval,8,36
2013,1,el Raval,32,37
2013,1,el Raval,25,38
2013,1,el Raval,8,39
2013,1,el Raval,..,40
2013,1,el Raval,14,43
2013,1,el Raval,16,44
2013,1,el Raval,27,45
2013,1,el Raval,11,46
2013,1,el Raval,..,47
2013,1,el Raval,14,48
2013,1,el Raval,14,50
2013,1,el Raval,12,51
2013,1,el Raval,13,52
2013,1,el Raval,5,53
2013,1,el Raval,27,54
2013,1,el Raval,16,55
2013,1,el Raval,..,56
2013,1,el Raval,35,57
2013,1,el Raval,6,58
2013,1,el Raval,14,59
2013,1,el Raval,37,60
2013,1,el Raval,23,61
2013,1,el Raval,9,62
2013,1,el Raval,27,63
2013,1,el Raval,72,64
2013,1,el Raval,51,65
2013,1,el Raval,41,66
2013,1,el Raval,8,67
2013,1,el Raval,49,68
2013,1,el Raval,14,69
2013,1,el Raval,74,70
2013,1,el Raval,11,71
2013,1,el Raval,26,72
2013,1,el Raval,18,73
2013,2,el Barri Gòtic,299,1
2013,2,el Barri Gòtic,336,2
2013,2,el Barri Gòtic,55,3
2013,2,el Barri Gòtic,142,4
2013,2,el Barri Gòtic,42,5
2013,2,el Barri Gòtic,34,6
2013,2,el Barri Gòtic,69,7
2013,2,el Barri Gòtic,57,8
2013,2,el Barri Gòtic,41,9
2013,2,el Barri Gòtic,55,10
2013,2,el Barri Gòtic,92,11
2013,2,el Barri Gòtic,16,13
2013,2,el Barri Gòtic,7,14
2013,2,el Barri Gòtic,15,15
2013,2,el Barri Gòtic,11,16
2013,2,el Barri Gòtic,17,17
2013,2,el Barri Gòtic,23,18
2013,2,el Barri Gòtic,17,19
2013,2,el Barri Gòtic,..,20
2013,2,el Barri Gòtic,..,21
2013,2,el Barri Gòtic,5,22
2013,2,el Barri Gòtic,5,23
2013,2,el Barri Gòtic,16,25
2013,2,el Barri Gòtic,27,26
2013,2,el Barri Gòtic,16,27
2013,2,el Barri Gòtic,9,28
2013,2,el Barri Gòtic,..,29
2013,2,el Barri Gòtic,8,30
2013,2,el Barri Gòtic,41,31
2013,2,el Barri Gòtic,19,32
2013,2,el Barri Gòtic,10,33
2013,2,el Barri Gòtic,..,34
2013,2,el Barri Gòtic,24,35
2013,2,el Barri Gòtic,..,36
2013,2,el Barri Gòtic,19,37
2013,2,el Barri Gòtic,11,38
2013,2,el Barri Gòtic,5,39
2013,2,el Barri Gòtic,..,40
2013,2,el Barri Gòtic,11,43
2013,2,el Barri Gòtic,7,44
2013,2,el Barri Gòtic,10,45
2013,2,el Barri Gòtic,7,46
2013,2,el Barri Gòtic,6,47
2013,2,el Barri Gòtic,5,48
2013,2,el Barri Gòtic,8,50
2013,2,el Barri Gòtic,..,51
2013,2,el Barri Gòtic,..,52
2013,2,el Barri Gòtic,..,53
2013,2,el Barri Gòtic,..,54
2013,2,el Barri Gòtic,9,55
2013,2,el Barri Gòtic,5,57
2013,2,el Barri Gòtic,6,58
2013,2,el Barri Gòtic,6,59
2013,2,el Barri Gòtic,11,60
2013,2,el Barri Gòtic,10,61
2013,2,el Barri Gòtic,..,62
2013,2,el Barri Gòtic,6,63
2013,2,el Barri Gòtic,27,64
2013,2,el Barri Gòtic,6,65
2013,2,el Barri Gòtic,37,66
2013,2,el Barri Gòtic,..,67
2013,2,el Barri Gòtic,29,68
2013,2,el Barri Gòtic,5,69
2013,2,el Barri Gòtic,20,70
2013,2,el Barri Gòtic,10,71
2013,2,el Barri Gòtic,8,72
2013,2,el Barri Gòtic,12,73
2013,3,la Barceloneta,91,1
2013,3,la Barceloneta,66,2
2013,3,la Barceloneta,640,3
2013,3,la Barceloneta,73,4
2013,3,la Barceloneta,32,5
2013,3,la Barceloneta,34,6
2013,3,la Barceloneta,30,7
2013,3,la Barceloneta,21,8
2013,3,la Barceloneta,13,9
2013,3,la Barceloneta,20,10
2013,3,la Barceloneta,86,11
2013,3,la Barceloneta,7,13
2013,3,la Barceloneta,..,14
2013,3,la Barceloneta,12,15
2013,3,la Barceloneta,..,16
2013,3,la Barceloneta,..,17
2013,3,la Barceloneta,13,18
2013,3,la Barceloneta,..,19
2013,3,la Barceloneta,7,20
2013,3,la Barceloneta,..,22
2013,3,la Barceloneta,..,23
2013,3,la Barceloneta,..,24
2013,3,la Barceloneta,..,25
2013,3,la Barceloneta,..,26
2013,3,la Barceloneta,15,27
2013,3,la Barceloneta,..,28
2013,3,la Barceloneta,..,29
2013,3,la Barceloneta,8,30
2013,3,la Barceloneta,29,31
2013,3,la Barceloneta,11,32
2013,3,la Barceloneta,14,33
2013,3,la Barceloneta,13,35
2013,3,la Barceloneta,..,36
