Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
2009,1,el Raval,3678,1
2009,1,el Raval,230,2
2009,1,el Raval,89,3
2009,1,el Raval,205,4
2009,1,el Raval,109,5
2009,1,el Raval,88,6
2009,1,el Raval,89,7
2009,1,el Raval,152,8
2009,1,el Raval,115,9
2009,1,el Raval,330,10
2009,1,el Raval,730,11
2009,1,el Raval,..,12
2009,1,el Raval,88,13
2009,1,el Raval,49,14
2009,1,el Raval,45,15
2009,1,el Raval,27,16
2009,1,el Raval,40,17
2009,1,el Raval,106,18
2009,1,el Raval,86,19
2009,1,el Raval,8,20
2009,1,el Raval,7,21
2009,1,el Raval,..,22
2009,1,el Raval,30,23
2009,1,el Raval,11,24
2009,1,el Raval,67,25
2009,1,el Raval,34,26
2009,1,el Raval,32,27
2009,1,el Raval,22,28
2009,1,el Raval,7,29
2009,1,el Raval,10,30
2009,1,el Raval,136,31
2009,1,el Raval,55,32
2009,1,el Raval,30,33
2009,1,el Raval,..,34
2009,1,el Raval,42,35
2009,1,el Raval,..,36
2009,1,el Raval,31,37
2009,1,el Raval,8,38
2009,1,el Raval,5,39
2009,1,el Raval,8,40
2009,1,el Raval,6,41
2009,1,el Raval,..,42
2009,1,el Raval,55,43
2009,1,el Raval,27,44
2009,1,el Raval,55,45
2009,1,el Raval,29,46
2009,1,el Raval,10,47
2009,1,el Raval,5,48
2009,1,el Raval,5,49
2009,1,el Raval,24,50
2009,1,el Raval,8,51
2009,1,el Raval,20,52
2009,1,el Raval,12,53
2009,1,el Raval,36,55
2009,1,el Raval,..,56
2009,1,el Raval,33,57
2009,1,el Raval,..,58
2009,1,el Raval,38,59
2009,1,el Raval,43,60
2009,1,el Raval,34,61
2009,1,el Raval,25,62
2009,1,el Raval,37,63
2009,1,el Raval,44,64
2009,1,el Raval,38,65
2009,1,el Raval,36,66
2009,1,el Raval,12,67
2009,1,el Raval,76,68
2009,1,el Raval,28,69
2009,1,el Raval,78,70
2009,1,el Raval,26,71
2009,1,el Raval,38,72
2009,1,el Raval,16,73
2009,2,el Barri Gòtic,312,1
2009,2,el Barri Gòtic,338,2
2009,2,el Barri Gòtic,70,3
2009,2,el Barri Gòtic,135,4
2009,2,el Barri Gòtic,34,5
2009,2,el Barri Gòtic,59,6
2009,2,el Barri Gòtic,67,7
2009,2,el Barri Gòtic,70,8
2009,2,el Barri Gòtic,48,9
2009,2,el Barri Gòtic,59,10
2009,2,el Barri Gòtic,114,11
2009,2,el Barri Gòtic,..,12
2009,2,el Barri Gòtic,16,13
2009,2,el Barri Gòtic,14,14
2009,2,el Barri Gòtic,20,15
2009,2,el Barri Gòtic,17,16
2009,2,el Barri Gòtic,34,17
2009,2,el Barri Gòtic,63,18
2009,2,el Barri Gòtic,51,19
2009,2,el Barri Gòtic,12,20
2009,2,el Barri Gòtic,..,21
2009,2,el Barri Gòtic,13,22
2009,2,el Barri Gòtic,19,23
2009,2,el Barri Gòtic,..,24
2009,2,el Barri Gòtic,28,25
2009,2,el Barri Gòtic,31,26
2009,2,el Barri Gòtic,12,27
2009,2,el Barri Gòtic,12,28
2009,2,el Barri Gòtic,..,29
2009,2,el Barri Gòtic,14,30
2009,2,el Barri Gòtic,87,31
2009,2,el Barri Gòtic,34,32
2009,2,el Barri Gòtic,19,33
2009,2,el Barri Gòtic,14,34
2009,2,el Barri Gòtic,25,35
2009,2,el Barri Gòtic,..,36
2009,2,el Barri Gòtic,33,37
2009,2,el Barri Gòtic,7,38
2009,2,el Barri Gòtic,5,39
2009,2,el Barri Gòtic,..,40
2009,2,el Barri Gòtic,..,41
2009,2,el Barri Gòtic,22,43
2009,2,el Barri Gòtic,21,44
2009,2,el Barri Gòtic,37,45
2009,2,el Barri Gòtic,34,46
2009,2,el Barri Gòtic,..,48
2009,2,el Barri Gòtic,28,50
2009,2,el Barri Gòtic,17,51
2009,2,el Barri Gòtic,25,52
2009,2,el Barri Gòtic,5,53
2009,2,el Barri Gòtic,13,55
2009,2,el Barri Gòtic,..,56
2009,2,el Barri Gòtic,7,57
2009,2,el Barri Gòtic,..,58
2009,2,el Barri Gòtic,7,59
2009,2,el Barri Gòtic,21,60
2009,2,el Barri Gòtic,17,61
2009,2,el Barri Gòtic,14,62
2009,2,el Barri Gòtic,14,63
2009,2,el Barri Gòtic,38,64
2009,2,el Barri Gòtic,39,65
2009,2,el Barri Gòtic,23,66
2009,2,el Barri Gòtic,5,67
2009,2,el Barri Gòtic,46,68
2009,2,el Barri Gòtic,10,69
2009,2,el Barri Gòtic,47,70
2009,2,el Barri Gòtic,20,71
2009,2,el Barri Gòtic,24,72
2009,2,el Barri Gòtic,22,73
2009,3,la Barceloneta,117,1
2009,3,la Barceloneta,26,2
2009,3,la Barceloneta,538,3
2009,3,la Barceloneta,76,4
2009,3,la Barceloneta,15,5
2009,3,la Barceloneta,35,6
2009,3,la Barceloneta,31,7
2009,3,la Barceloneta,15,8
2009,3,la Barceloneta,29,9
2009,3,la Barceloneta,19,10
2009,3,la Barceloneta,57,11
2009,3,la Barceloneta,18,13
2009,3,la Barceloneta,7,14
2009,3,la Barceloneta,12,15
2009,3,la Barceloneta,7,16
2009,3,la Barceloneta,..,17
2009,3,la Barceloneta,25,18
2009,3,la Barceloneta,10,19
2009,3,la Barceloneta,..,20
2009,3,la Barceloneta,..,21
2009,3,la Barceloneta,..,22
2009,3,la Barceloneta,5,23
2009,3,la Barceloneta,..,24
2009,3,la Barceloneta,8,25
2009,3,la Barceloneta,6,26
2009,3,la Barceloneta,8,27
2009,3,la Barceloneta,11,28
2009,3,la Barceloneta,..,29
2009,3,la Barceloneta,7,30
2009,3,la Barceloneta,28,31
2009,3,la Barceloneta,24,32
2009,3,la Barceloneta,9,33
2009,3,la Barceloneta,..,34
2009,3,la Barceloneta,19,35
2009,3,la Barceloneta,..,36
2009,3,la Barceloneta,7,37
2009,3,la Barceloneta,10,38
2009,3,la Barceloneta,..,39
2009,3,la Barceloneta,..,40
2009,3,la Barceloneta,5,41
2009,3,la Barceloneta,8,43
2009,3,la Barceloneta,7,44
2009,3,la Barceloneta,13,45
2009,3,la Barceloneta,6,46
2009,3,la Barceloneta,..,47
2009,3,la Barceloneta,..,48
2009,3,la Barceloneta,..,49
2009,3,la Barceloneta,10,50
