Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
2005,7,la Dreta de l'Eixample,34,60
2005,7,la Dreta de l'Eixample,26,61
2005,7,la Dreta de l'Eixample,17,62
2005,7,la Dreta de l'Eixample,18,63
2005,7,la Dreta de l'Eixample,58,64
2005,7,la Dreta de l'Eixample,15,65
2005,7,la Dreta de l'Eixample,27,66
2005,7,la Dreta de l'Eixample,14,67
2005,7,la Dreta de l'Eixample,35,68
2005,7,la Dreta de l'Eixample,7,69
2005,7,la Dreta de l'Eixample,10,70
2005,7,la Dreta de l'Eixample,16,71
2005,7,la Dreta de l'Eixample,12,72
2005,7,la Dreta de l'Eixample,..,73
2005,8,l'Antiga Esquerra de l'Eixample,124,1
2005,8,l'Antiga Esquerra de l'Eixample,35,2
2005,8,l'Antiga Esquerra de l'Eixample,21,3
2005,8,l'Antiga Esquerra de l'Eixample,51,4
2005,8,l'Antiga Esquerra de l'Eixample,59,5
2005,8,l'Antiga Esquerra de l'Eixample,71,6
2005,8,l'Antiga Esquerra de l'Eixample,112,7
2005,8,l'Antiga Esquerra de l'Eixample,471,8
2005,8,l'Antiga Esquerra de l'Eixample,239,9
2005,8,l'Antiga Esquerra de l'Eixample,123,10
2005,8,l'Antiga Esquerra de l'Eixample,68,11
2005,8,l'Antiga Esquerra de l'Eixample,48,13
2005,8,l'Antiga Esquerra de l'Eixample,8,14
2005,8,l'Antiga Esquerra de l'Eixample,34,15
2005,8,l'Antiga Esquerra de l'Eixample,21,16
2005,8,l'Antiga Esquerra de l'Eixample,28,17
2005,8,l'Antiga Esquerra de l'Eixample,63,18
2005,8,l'Antiga Esquerra de l'Eixample,73,19
2005,8,l'Antiga Esquerra de l'Eixample,28,20
2005,8,l'Antiga Esquerra de l'Eixample,7,21
2005,8,l'Antiga Esquerra de l'Eixample,7,22
2005,8,l'Antiga Esquerra de l'Eixample,31,23
2005,8,l'Antiga Esquerra de l'Eixample,21,24
2005,8,l'Antiga Esquerra de l'Eixample,45,25
2005,8,l'Antiga Esquerra de l'Eixample,135,26
2005,8,l'Antiga Esquerra de l'Eixample,58,27
2005,8,l'Antiga Esquerra de l'Eixample,15,28
2005,8,l'Antiga Esquerra de l'Eixample,16,29
2005,8,l'Antiga Esquerra de l'Eixample,..,30
2005,8,l'Antiga Esquerra de l'Eixample,93,31
2005,8,l'Antiga Esquerra de l'Eixample,48,32
2005,8,l'Antiga Esquerra de l'Eixample,24,33
2005,8,l'Antiga Esquerra de l'Eixample,..,34
2005,8,l'Antiga Esquerra de l'Eixample,27,35
2005,8,l'Antiga Esquerra de l'Eixample,..,36
2005,8,l'Antiga Esquerra de l'Eixample,14,37
2005,8,l'Antiga Esquerra de l'Eixample,5,38
2005,8,l'Antiga Esquerra de l'Eixample,..,39
2005,8,l'Antiga Esquerra de l'Eixample,..,40
2005,8,l'Antiga Esquerra de l'Eixample,5,41
2005,8,l'Antiga Esquerra de l'Eixample,17,43
2005,8,l'Antiga Esquerra de l'Eixample,9,44
2005,8,l'Antiga Esquerra de l'Eixample,17,45
2005,8,l'Antiga Esquerra de l'Eixample,6,46
2005,8,l'Antiga Esquerra de l'Eixample,..,47
2005,8,l'Antiga Esquerra de l'Eixample,5,48
2005,8,l'Antiga Esquerra de l'Eixample,..,49
2005,8,l'Antiga Esquerra de l'Eixample,..,50
2005,8,l'Antiga Esquerra de l'Eixample,..,51
2005,8,l'Antiga Esquerra de l'Eixample,19,52
2005,8,l'Antiga Esquerra de l'Eixample,..,53
2005,8,l'Antiga Esquerra de l'Eixample,6,55
2005,8,l'Antiga Esquerra de l'Eixample,..,56
2005,8,l'Antiga Esquerra de l'Eixample,..,57
2005,8,l'Antiga Esquerra de l'Eixample,..,59
2005,8,l'Antiga Esquerra de l'Eixample,40,60
2005,8,l'Antiga Esquerra de l'Eixample,21,61
2005,8,l'Antiga Esquerra de l'Eixample,22,62
2005,8,l'Antiga Esquerra de l'Eixample,6,63
2005,8,l'Antiga Esquerra de l'Eixample,55,64
2005,8,l'Antiga Esquerra de l'Eixample,28,65
2005,8,l'Antiga Esquerra de l'Eixample,5,66
2005,8,l'Antiga Esquerra de l'Eixample,8,67
2005,8,l'Antiga Esquerra de l'Eixample,20,68
2005,8,l'Antiga Esquerra de l'Eixample,7,69
2005,8,l'Antiga Esquerra de l'Eixample,11,70
2005,8,l'Antiga Esquerra de l'Eixample,24,71
2005,8,l'Antiga Esquerra de l'Eixample,17,72
2005,8,l'Antiga Esquerra de l'Eixample,11,73
2005,9,la Nova Esquerra de l'Eixample,85,1
2005,9,la Nova Esquerra de l'Eixample,39,2
2005,9,la Nova Esquerra de l'Eixample,22,3
2005,9,la Nova Esquerra de l'Eixample,34,4
2005,9,la Nova Esquerra de l'Eixample,68,5
2005,9,la Nova Esquerra de l'Eixample,90,6
2005,9,la Nova Esquerra de l'Eixample,97,7
2005,9,la Nova Esquerra de l'Eixample,203,8
2005,9,la Nova Esquerra de l'Eixample,842,9
2005,9,la Nova Esquerra de l'Eixample,183,10
2005,9,la Nova Esquerra de l'Eixample,95,11
2005,9,la Nova Esquerra de l'Eixample,53,13
2005,9,la Nova Esquerra de l'Eixample,40,14
2005,9,la Nova Esquerra de l'Eixample,65,15
2005,9,la Nova Esquerra de l'Eixample,33,16
2005,9,la Nova Esquerra de l'Eixample,37,17
2005,9,la Nova Esquerra de l'Eixample,103,18
2005,9,la Nova Esquerra de l'Eixample,179,19
2005,9,la Nova Esquerra de l'Eixample,43,20
2005,9,la Nova Esquerra de l'Eixample,6,21
2005,9,la Nova Esquerra de l'Eixample,5,22
2005,9,la Nova Esquerra de l'Eixample,27,23
2005,9,la Nova Esquerra de l'Eixample,23,24
2005,9,la Nova Esquerra de l'Eixample,20,25
2005,9,la Nova Esquerra de l'Eixample,88,26
2005,9,la Nova Esquerra de l'Eixample,58,27
2005,9,la Nova Esquerra de l'Eixample,25,28
2005,9,la Nova Esquerra de l'Eixample,..,29
2005,9,la Nova Esquerra de l'Eixample,14,30
2005,9,la Nova Esquerra de l'Eixample,85,31
2005,9,la Nova Esquerra de l'Eixample,56,32
2005,9,la Nova Esquerra de l'Eixample,45,33
2005,9,la Nova Esquerra de l'Eixample,..,34
2005,9,la Nova Esquerra de l'Eixample,39,35
2005,9,la Nova Esquerra de l'Eixample,..,36
2005,9,la Nova Esquerra de l'Eixample,18,37
2005,9,la Nova Esquerra de l'Eixample,9,38
2005,9,la Nova Esquerra de l'Eixample,5,39
2005,9,la Nova Esquerra de l'Eixample,5,40
2005,9,la Nova Esquerra de l'Eixample,15,43
2005,9,la Nova Esquerra de l'Eixample,16,44
2005,9,la Nova Esquerra de l'Eixample,22,45
2005,9,la Nova Esquerra de l'Eixample,7,46
2005,9,la Nova Esquerra de l'Eixample,..,47
2005,9,la Nova Esquerra de l'Eixample,..,48
2005,9,la Nova Esquerra de l'Eixample,..,49
2005,9,la Nova Esquerra de l'Eixample,6,50
2005,9,la Nova Esquerra de l'Eixample,..,51
2005,9,la Nova Esquerra de l'Eixample,7,52
2005,9,la Nova Esquerra de l'Eixample,..,53
2005,9,la Nova Esquerra de l'Eixample,17,55
2005,9,la Nova Esquerra de l'Eixample,5,56
2005,9,la Nova Esquerra de l'Eixample,14,57
2005,9,la Nova Esquerra de l'Eixample,13,59
2005,9,la Nova Esquerra de l'Eixample,30,60
2005,9,la Nova Esquerra de l'Eixample,17,61
2005,9,la Nova Esquerra de l'Eixample,14,62
2005,9,la Nova Esquerra de l'Eixample,17,63
2005,9,la Nova Esquerra de l'Eixample,59,64
2005,9,la Nova Esquerra de l'Eixample,39,65
2005,9,la Nova Esquerra de l'Eixample,14,66
2005,9,la Nova Esquerra de l'Eixample,11,67
2005,9,la Nova Esquerra de l'Eixample,39,68
2005,9,la Nova Esquerra de l'Eixample,7,69
2005,9,la Nova Esquerra de l'Eixample,28,70
2005,9,la Nova Esquerra de l'Eixample,16,71
2005,9,la Nova Esquerra de l'Eixample,22,72
2005,9,la Nova Esquerra de l'Eixample,24,73
2005,10,Sant Antoni,210,1
2005,10,Sant Antoni,47,2
2005,10,Sant Antoni,12,3
2005,10,Sant Antoni,34,4
2005,10,Sant Antoni,32,5
2005,10,Sant Antoni,61,6
2005,10,Sant Antoni,76,7
2005,10,Sant Antoni,74,8
2005,10,Sant Antoni,157,9
2005,10,Sant Antoni,492,10
2005,10,Sant Antoni,218,11
2005,10,Sant Antoni,50,13
2005,10,Sant Antoni,22,14
2005,10,Sant Antoni,37,15
2005,10,Sant Antoni,17,16
2005,10,Sant Antoni,20,17
2005,10,Sant Antoni,52,18
2005,10,Sant Antoni,54,19
2005,10,Sant Antoni,9,20
2005,10,Sant Antoni,..,21
2005,10,Sant Antoni,7,22
2005,10,Sant Antoni,9,23
2005,10,Sant Antoni,8,24
2005,10,Sant Antoni,23,25
2005,10,Sant Antoni,35,26
2005,10,Sant Antoni,30,27
2005,10,Sant Antoni,..,28
2005,10,Sant Antoni,5,29
2005,10,Sant Antoni,5,30
2005,10,Sant Antoni,57,31
2005,10,Sant Antoni,36,32
2005,10,Sant Antoni,27,33
2005,10,Sant Antoni,..,34
2005,10,Sant Antoni,23,35
2005,10,Sant Antoni,..,36
